Sito;Lissone;
Data e ora del report;2017/11/11 07:50:29 ;Dalla data;2017/11/10 00:00:00 ;Alla data;2017/11/11 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/11/10 00:15:00 ;21.70     ;44.90     ;21.90     ;44.30     ;20.30     ;48.50     ;21.20     ;41.30     ;22.60     ;41.00     
2017/11/10 00:30:00 ;21.70     ;44.90     ;21.90     ;44.30     ;20.30     ;48.50     ;21.20     ;41.30     ;22.60     ;41.00     
2017/11/10 00:45:00 ;21.70     ;44.90     ;21.80     ;44.30     ;20.30     ;48.50     ;21.20     ;41.30     ;22.60     ;41.00     
2017/11/10 01:00:00 ;21.70     ;44.90     ;21.80     ;44.30     ;20.30     ;48.50     ;21.20     ;41.30     ;22.60     ;41.00     
2017/11/10 01:15:00 ;21.70     ;44.90     ;21.80     ;44.30     ;20.30     ;48.50     ;21.20     ;41.30     ;22.60     ;41.00     
2017/11/10 01:30:00 ;21.70     ;44.90     ;21.80     ;44.30     ;20.30     ;48.00     ;21.20     ;41.30     ;22.60     ;40.50     
2017/11/10 01:45:00 ;21.60     ;44.90     ;21.80     ;44.30     ;20.30     ;48.00     ;21.20     ;41.30     ;22.60     ;40.50     
2017/11/10 02:00:00 ;21.60     ;44.90     ;21.80     ;44.30     ;20.20     ;47.50     ;21.20     ;41.30     ;22.60     ;40.00     
2017/11/10 02:15:00 ;21.60     ;44.90     ;21.70     ;43.80     ;20.20     ;47.00     ;21.20     ;41.30     ;22.60     ;40.00     
2017/11/10 02:30:00 ;21.50     ;44.90     ;21.70     ;43.80     ;20.10     ;46.50     ;21.20     ;40.80     ;22.60     ;39.50     
2017/11/10 02:45:00 ;21.50     ;44.40     ;21.70     ;43.30     ;20.20     ;46.00     ;21.20     ;40.20     ;22.60     ;39.00     
2017/11/10 03:00:00 ;21.50     ;44.40     ;21.60     ;43.30     ;20.30     ;45.50     ;21.20     ;39.70     ;22.50     ;39.00     
2017/11/10 03:15:00 ;21.50     ;44.40     ;21.60     ;43.30     ;20.30     ;45.50     ;21.20     ;39.70     ;22.50     ;39.00     
2017/11/10 03:30:00 ;21.40     ;43.90     ;21.60     ;42.80     ;20.20     ;45.50     ;21.20     ;39.70     ;22.50     ;38.50     
2017/11/10 03:45:00 ;21.40     ;43.90     ;21.60     ;42.80     ;20.10     ;45.50     ;21.20     ;39.20     ;22.50     ;38.50     
2017/11/10 04:00:00 ;21.40     ;43.90     ;21.60     ;42.80     ;20.10     ;45.00     ;21.20     ;39.20     ;22.50     ;38.50     
2017/11/10 04:15:00 ;21.30     ;43.40     ;21.50     ;42.30     ;20.10     ;45.00     ;21.20     ;39.20     ;22.50     ;38.00     
2017/11/10 04:30:00 ;21.30     ;43.40     ;21.50     ;42.30     ;20.20     ;44.50     ;21.10     ;38.20     ;22.50     ;38.00     
2017/11/10 04:45:00 ;21.30     ;43.40     ;21.50     ;42.30     ;20.20     ;44.50     ;21.10     ;38.20     ;22.50     ;37.50     
2017/11/10 05:00:00 ;21.30     ;42.90     ;21.50     ;41.80     ;20.00     ;44.00     ;21.10     ;38.20     ;22.50     ;37.50     
2017/11/10 05:15:00 ;21.20     ;42.90     ;21.40     ;41.80     ;20.00     ;43.50     ;21.10     ;38.20     ;22.50     ;37.00     
2017/11/10 05:30:00 ;21.20     ;42.40     ;21.40     ;41.80     ;20.00     ;43.00     ;21.10     ;38.20     ;22.50     ;37.00     
2017/11/10 05:45:00 ;21.20     ;42.40     ;21.40     ;41.30     ;19.90     ;43.00     ;21.00     ;38.20     ;22.50     ;36.50     
2017/11/10 06:00:00 ;21.10     ;41.90     ;21.30     ;40.80     ;19.80     ;42.50     ;21.00     ;37.70     ;22.40     ;36.00     
2017/11/10 06:15:00 ;21.10     ;41.90     ;21.30     ;40.80     ;19.90     ;42.00     ;21.00     ;37.20     ;22.40     ;36.00     
2017/11/10 06:30:00 ;21.10     ;41.40     ;21.30     ;40.30     ;19.80     ;42.00     ;21.00     ;37.20     ;22.40     ;35.50     
2017/11/10 06:45:00 ;22.00     ;39.90     ;22.00     ;39.30     ;19.80     ;41.50     ;21.00     ;36.70     ;22.40     ;35.50     
2017/11/10 07:00:00 ;22.40     ;38.40     ;22.40     ;37.80     ;19.90     ;41.50     ;21.00     ;36.20     ;22.30     ;35.50     
2017/11/10 07:15:00 ;21.90     ;38.40     ;22.00     ;37.80     ;19.90     ;41.50     ;20.90     ;36.20     ;22.30     ;35.50     
2017/11/10 07:30:00 ;21.60     ;38.90     ;21.70     ;37.80     ;19.90     ;41.50     ;20.90     ;36.20     ;22.30     ;35.50     
2017/11/10 07:45:00 ;22.30     ;38.90     ;22.30     ;37.80     ;20.00     ;41.50     ;20.90     ;35.70     ;22.30     ;35.50     
2017/11/10 08:00:00 ;22.00     ;38.90     ;22.10     ;37.80     ;20.00     ;41.50     ;20.90     ;35.70     ;22.30     ;35.50     
2017/11/10 08:15:00 ;21.70     ;38.90     ;21.90     ;37.80     ;20.00     ;41.50     ;20.90     ;35.70     ;22.30     ;35.50     
2017/11/10 08:30:00 ;21.80     ;38.90     ;21.90     ;37.80     ;20.10     ;41.50     ;20.90     ;35.60     ;22.30     ;35.50     
2017/11/10 08:45:00 ;21.30     ;39.40     ;21.40     ;38.80     ;20.10     ;42.00     ;20.90     ;37.10     ;22.20     ;36.50     
2017/11/10 09:00:00 ;21.60     ;39.90     ;21.70     ;39.30     ;20.20     ;42.00     ;20.60     ;38.70     ;22.10     ;37.50     
2017/11/10 09:15:00 ;22.20     ;39.40     ;22.10     ;38.80     ;20.20     ;42.50     ;20.50     ;39.70     ;21.90     ;38.00     
2017/11/10 09:30:00 ;21.60     ;39.90     ;21.40     ;39.80     ;20.30     ;42.50     ;20.50     ;39.70     ;21.90     ;38.50     
2017/11/10 09:45:00 ;21.90     ;39.90     ;21.70     ;39.80     ;20.40     ;43.00     ;20.60     ;39.20     ;21.90     ;38.50     
2017/11/10 10:00:00 ;21.70     ;39.90     ;21.50     ;39.80     ;20.50     ;43.00     ;20.70     ;39.20     ;22.00     ;38.50     
2017/11/10 10:15:00 ;21.80     ;39.90     ;21.60     ;39.80     ;20.60     ;43.00     ;20.90     ;39.20     ;22.10     ;38.50     
2017/11/10 10:30:00 ;22.20     ;39.90     ;22.00     ;39.80     ;20.60     ;43.00     ;21.00     ;39.20     ;22.30     ;38.50     
2017/11/10 10:45:00 ;22.00     ;39.90     ;21.70     ;39.80     ;20.50     ;43.50     ;21.20     ;39.20     ;22.50     ;38.50     
2017/11/10 11:00:00 ;21.70     ;39.90     ;21.60     ;39.80     ;20.60     ;43.50     ;21.30     ;38.70     ;22.60     ;37.50     
2017/11/10 11:15:00 ;21.70     ;39.90     ;21.60     ;39.80     ;20.70     ;43.50     ;21.40     ;38.20     ;22.70     ;37.50     
2017/11/10 11:30:00 ;21.60     ;39.90     ;21.50     ;39.80     ;20.70     ;43.50     ;21.40     ;37.70     ;22.80     ;37.00     
2017/11/10 11:45:00 ;21.60     ;39.90     ;21.50     ;39.80     ;20.60     ;43.50     ;21.50     ;36.80     ;22.80     ;37.00     
2017/11/10 12:00:00 ;21.90     ;39.90     ;21.90     ;39.30     ;20.60     ;43.50     ;21.50     ;36.80     ;22.90     ;36.40     
2017/11/10 12:15:00 ;22.00     ;39.90     ;22.00     ;39.30     ;20.70     ;43.50     ;21.50     ;36.80     ;23.00     ;36.40     
2017/11/10 12:30:00 ;22.00     ;39.90     ;22.20     ;39.30     ;20.80     ;43.50     ;21.60     ;37.30     ;23.00     ;36.40     
2017/11/10 12:45:00 ;22.00     ;39.90     ;22.20     ;39.30     ;20.10     ;44.00     ;21.40     ;38.30     ;22.70     ;37.00     
2017/11/10 13:00:00 ;22.00     ;39.90     ;22.10     ;39.30     ;19.70     ;45.50     ;20.70     ;39.80     ;22.10     ;38.50     
2017/11/10 13:15:00 ;22.00     ;39.90     ;22.00     ;39.30     ;20.00     ;45.50     ;20.40     ;40.80     ;21.90     ;38.50     
2017/11/10 13:30:00 ;22.00     ;39.90     ;22.00     ;39.30     ;20.50     ;45.00     ;20.90     ;39.60     ;22.30     ;38.00     
