Sito;Lissone;
Data e ora del report;2017/11/3 07:50:30  ;Dalla data;2017/11/2 00:00:00  ;Alla data;2017/11/3 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/11/2 00:15:00  ;17.30     ;46.00     ;17.20     ;46.00     ;17.90     ;45.60     ;18.50     ;38.60     ;18.60     ;39.80     
2017/11/2 00:30:00  ;17.30     ;46.00     ;17.10     ;46.00     ;17.90     ;45.60     ;18.50     ;38.60     ;18.60     ;39.80     
2017/11/2 00:45:00  ;17.20     ;46.00     ;17.10     ;46.00     ;17.90     ;45.60     ;18.50     ;38.60     ;18.60     ;39.80     
2017/11/2 01:00:00  ;17.20     ;46.00     ;17.10     ;46.00     ;17.90     ;45.10     ;18.50     ;38.60     ;18.60     ;39.80     
2017/11/2 01:15:00  ;17.10     ;46.00     ;17.00     ;46.00     ;17.90     ;45.10     ;18.50     ;38.60     ;18.60     ;39.80     
2017/11/2 01:30:00  ;17.10     ;46.00     ;17.00     ;46.00     ;17.90     ;45.10     ;18.50     ;38.60     ;18.60     ;39.80     
2017/11/2 01:45:00  ;17.00     ;46.00     ;16.90     ;46.00     ;17.80     ;45.10     ;18.50     ;38.60     ;18.60     ;39.80     
2017/11/2 02:00:00  ;17.00     ;46.00     ;16.90     ;46.00     ;17.80     ;45.10     ;18.50     ;38.60     ;18.70     ;39.80     
2017/11/2 02:15:00  ;17.00     ;46.00     ;16.90     ;46.00     ;17.80     ;45.10     ;18.50     ;38.60     ;18.70     ;39.80     
2017/11/2 02:30:00  ;16.90     ;46.00     ;16.80     ;46.00     ;17.80     ;45.10     ;18.50     ;38.60     ;18.70     ;39.80     
2017/11/2 02:45:00  ;16.90     ;46.00     ;16.80     ;46.00     ;17.80     ;45.10     ;18.50     ;38.60     ;18.70     ;39.80     
2017/11/2 03:00:00  ;16.80     ;46.50     ;16.80     ;46.00     ;17.80     ;45.10     ;18.50     ;38.60     ;18.70     ;39.80     
2017/11/2 03:15:00  ;16.80     ;46.50     ;16.70     ;46.50     ;17.80     ;45.10     ;18.50     ;38.60     ;18.70     ;39.80     
2017/11/2 03:30:00  ;16.80     ;46.50     ;16.70     ;46.50     ;17.80     ;45.10     ;18.50     ;38.60     ;18.70     ;39.80     
2017/11/2 03:45:00  ;16.80     ;46.50     ;16.70     ;46.50     ;17.80     ;45.10     ;18.50     ;38.60     ;18.70     ;39.80     
2017/11/2 04:00:00  ;16.70     ;46.50     ;16.60     ;46.50     ;17.70     ;45.10     ;18.50     ;38.60     ;18.70     ;39.80     
2017/11/2 04:15:00  ;16.70     ;46.50     ;16.60     ;46.50     ;17.70     ;45.10     ;18.40     ;38.60     ;18.70     ;39.80     
2017/11/2 04:30:00  ;16.60     ;46.50     ;16.50     ;46.50     ;17.70     ;45.10     ;18.40     ;38.60     ;18.70     ;39.80     
2017/11/2 04:45:00  ;16.60     ;46.50     ;16.50     ;46.50     ;17.70     ;45.10     ;18.40     ;39.10     ;18.60     ;39.80     
2017/11/2 05:00:00  ;16.60     ;46.50     ;16.50     ;46.50     ;17.60     ;45.10     ;18.40     ;39.10     ;18.60     ;39.80     
2017/11/2 05:15:00  ;16.50     ;47.00     ;16.50     ;46.50     ;17.50     ;45.10     ;18.30     ;39.10     ;18.60     ;39.80     
2017/11/2 05:30:00  ;16.50     ;47.00     ;16.40     ;46.50     ;17.50     ;45.10     ;18.30     ;39.10     ;18.60     ;39.80     
2017/11/2 05:45:00  ;16.40     ;47.00     ;16.40     ;47.00     ;17.60     ;45.10     ;18.30     ;39.10     ;18.60     ;39.80     
2017/11/2 06:00:00  ;16.40     ;47.00     ;16.40     ;47.00     ;17.60     ;45.10     ;18.30     ;39.10     ;18.50     ;39.80     
2017/11/2 06:15:00  ;16.40     ;47.00     ;16.30     ;47.00     ;17.60     ;45.10     ;18.30     ;39.10     ;18.50     ;39.80     
2017/11/2 06:30:00  ;16.40     ;47.50     ;16.30     ;47.00     ;17.60     ;45.60     ;18.30     ;39.10     ;18.50     ;40.30     
2017/11/2 06:45:00  ;16.30     ;47.50     ;16.30     ;47.00     ;17.60     ;46.10     ;18.30     ;39.10     ;18.50     ;40.30     
