Sito;Lissone;
Data e ora del report;2017/12/8 07:50:28  ;Dalla data;2017/12/7 00:00:00  ;Alla data;2017/12/8 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/7 00:15:00  ;20.30     ;29.60     ;20.70     ;28.70     ;17.90     ;33.50     ;19.40     ;29.10     ;20.90     ;26.60     
2017/12/7 00:30:00  ;20.30     ;29.60     ;20.70     ;28.70     ;17.90     ;33.50     ;19.30     ;28.60     ;20.90     ;26.60     
2017/12/7 00:45:00  ;20.30     ;29.60     ;20.70     ;28.20     ;17.90     ;33.50     ;19.30     ;28.60     ;20.90     ;26.60     
2017/12/7 01:00:00  ;20.30     ;29.60     ;20.70     ;28.20     ;18.00     ;33.50     ;19.30     ;28.60     ;20.90     ;26.60     
2017/12/7 01:15:00  ;20.30     ;29.60     ;20.70     ;28.20     ;17.80     ;33.50     ;19.30     ;28.60     ;20.80     ;26.60     
2017/12/7 01:30:00  ;20.30     ;29.60     ;20.60     ;28.20     ;17.80     ;33.50     ;19.20     ;28.60     ;20.80     ;26.10     
2017/12/7 01:45:00  ;20.30     ;29.60     ;20.60     ;28.20     ;17.80     ;33.50     ;19.20     ;28.60     ;20.80     ;26.10     
2017/12/7 02:00:00  ;20.30     ;29.10     ;20.60     ;28.20     ;17.90     ;33.00     ;19.20     ;28.10     ;20.80     ;26.10     
2017/12/7 02:15:00  ;20.20     ;29.10     ;20.60     ;28.20     ;17.90     ;33.00     ;19.20     ;28.10     ;20.80     ;26.10     
2017/12/7 02:30:00  ;20.20     ;29.10     ;20.60     ;27.70     ;17.90     ;33.00     ;19.20     ;28.10     ;20.80     ;26.10     
2017/12/7 02:45:00  ;20.20     ;29.10     ;20.50     ;27.70     ;18.00     ;33.00     ;19.20     ;28.10     ;20.80     ;26.10     
2017/12/7 03:00:00  ;20.10     ;29.10     ;20.50     ;27.70     ;18.10     ;32.50     ;19.20     ;28.10     ;20.70     ;26.10     
2017/12/7 03:15:00  ;20.10     ;29.10     ;20.50     ;27.70     ;18.10     ;32.50     ;19.10     ;28.10     ;20.70     ;26.10     
2017/12/7 03:30:00  ;20.10     ;29.10     ;20.50     ;27.70     ;18.10     ;32.50     ;19.10     ;28.10     ;20.70     ;26.10     
2017/12/7 03:45:00  ;20.10     ;29.10     ;20.50     ;27.70     ;18.00     ;32.50     ;19.10     ;28.10     ;20.70     ;26.10     
2017/12/7 04:00:00  ;20.10     ;29.10     ;20.50     ;27.70     ;18.00     ;32.50     ;19.10     ;28.10     ;20.70     ;26.10     
2017/12/7 04:15:00  ;20.10     ;29.10     ;20.50     ;27.70     ;18.00     ;32.50     ;19.10     ;28.10     ;20.70     ;26.10     
2017/12/7 04:30:00  ;20.10     ;29.10     ;20.40     ;27.70     ;18.00     ;32.50     ;19.10     ;28.10     ;20.70     ;26.10     
2017/12/7 04:45:00  ;20.10     ;29.10     ;20.40     ;27.70     ;18.00     ;32.50     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 05:00:00  ;20.00     ;29.10     ;20.40     ;27.70     ;17.80     ;32.50     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 05:15:00  ;20.00     ;29.10     ;20.40     ;27.70     ;17.90     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 05:30:00  ;20.00     ;29.10     ;20.40     ;27.70     ;18.00     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 05:45:00  ;20.00     ;29.10     ;20.40     ;27.70     ;17.80     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 06:00:00  ;20.00     ;29.10     ;20.40     ;27.70     ;17.80     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 06:15:00  ;20.00     ;29.10     ;20.40     ;27.70     ;17.80     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 06:30:00  ;20.00     ;29.10     ;20.30     ;27.70     ;17.90     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 06:45:00  ;20.00     ;29.10     ;20.30     ;27.70     ;17.80     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 07:00:00  ;20.00     ;29.10     ;20.30     ;27.70     ;17.90     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 07:15:00  ;19.90     ;29.10     ;20.30     ;27.70     ;17.80     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 07:30:00  ;19.90     ;29.10     ;20.30     ;27.70     ;17.90     ;33.00     ;19.10     ;28.10     ;20.60     ;26.10     
2017/12/7 07:45:00  ;19.90     ;29.10     ;20.30     ;27.70     ;17.90     ;33.00     ;19.10     ;28.10     ;20.70     ;26.10     
2017/12/7 08:00:00  ;19.90     ;29.10     ;20.30     ;27.70     ;17.90     ;33.00     ;19.10     ;28.10     ;20.80     ;26.10     
2017/12/7 08:15:00  ;19.80     ;29.10     ;19.80     ;27.70     ;17.90     ;33.00     ;19.10     ;28.10     ;20.80     ;26.10     
2017/12/7 08:30:00  ;19.90     ;29.10     ;20.00     ;27.70     ;18.20     ;32.50     ;19.30     ;27.60     ;21.00     ;25.60     
2017/12/7 08:45:00  ;20.10     ;29.10     ;20.20     ;27.70     ;18.30     ;32.50     ;19.40     ;27.60     ;21.20     ;25.60     
