Sito;Lissone;
Data e ora del report;2017/12/4 07:50:25  ;Dalla data;2017/12/3 00:00:00  ;Alla data;2017/12/4 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/3 00:15:00  ;19.50     ;24.50     ;20.00     ;23.30     ;19.70     ;24.80     ;20.40     ;20.60     ;22.10     ;19.80     
2017/12/3 00:30:00  ;19.50     ;24.50     ;20.00     ;23.30     ;19.70     ;24.80     ;20.40     ;20.60     ;22.10     ;19.80     
2017/12/3 00:45:00  ;19.50     ;24.50     ;19.90     ;23.30     ;19.40     ;24.30     ;20.30     ;20.60     ;22.10     ;19.80     
2017/12/3 01:00:00  ;19.40     ;24.50     ;19.90     ;23.30     ;19.50     ;24.30     ;20.30     ;20.60     ;22.00     ;19.80     
2017/12/3 01:15:00  ;19.40     ;24.50     ;19.90     ;22.80     ;19.50     ;24.30     ;20.30     ;20.60     ;22.00     ;19.80     
2017/12/3 01:30:00  ;19.30     ;24.00     ;19.80     ;22.80     ;19.50     ;24.30     ;20.30     ;20.60     ;21.90     ;19.80     
2017/12/3 01:45:00  ;19.30     ;24.00     ;19.80     ;22.80     ;19.50     ;24.30     ;20.20     ;20.60     ;21.90     ;19.80     
2017/12/3 02:00:00  ;19.30     ;24.00     ;19.80     ;22.80     ;19.40     ;24.30     ;20.20     ;20.60     ;21.90     ;19.80     
2017/12/3 02:15:00  ;19.30     ;24.00     ;19.70     ;22.80     ;19.40     ;24.30     ;20.20     ;20.60     ;21.90     ;19.80     
2017/12/3 02:30:00  ;19.20     ;24.00     ;19.70     ;22.80     ;19.00     ;24.30     ;20.20     ;20.60     ;21.90     ;19.80     
2017/12/3 02:45:00  ;19.20     ;24.00     ;19.60     ;22.80     ;19.30     ;24.30     ;20.20     ;20.60     ;21.90     ;19.30     
2017/12/3 03:00:00  ;19.10     ;24.00     ;19.60     ;22.80     ;19.20     ;24.30     ;20.20     ;20.10     ;21.80     ;19.30     
2017/12/3 03:15:00  ;19.10     ;24.00     ;19.60     ;22.80     ;19.10     ;24.30     ;20.20     ;20.10     ;21.80     ;19.30     
2017/12/3 03:30:00  ;19.00     ;24.00     ;19.50     ;22.80     ;19.20     ;24.30     ;20.20     ;20.10     ;21.80     ;19.30     
2017/12/3 03:45:00  ;19.00     ;24.00     ;19.50     ;22.80     ;19.20     ;24.30     ;20.20     ;20.10     ;21.80     ;19.30     
2017/12/3 04:00:00  ;19.00     ;24.00     ;19.40     ;22.80     ;19.30     ;23.80     ;20.20     ;20.10     ;21.80     ;19.30     
2017/12/3 04:15:00  ;18.90     ;24.00     ;19.40     ;22.80     ;19.30     ;23.80     ;20.10     ;20.10     ;21.80     ;19.30     
2017/12/3 04:30:00  ;18.90     ;24.00     ;19.30     ;22.80     ;19.30     ;23.80     ;20.10     ;20.10     ;21.70     ;19.30     
2017/12/3 04:45:00  ;18.80     ;24.00     ;19.30     ;22.80     ;19.30     ;23.80     ;20.10     ;20.10     ;21.70     ;19.30     
2017/12/3 05:00:00  ;18.80     ;24.00     ;19.30     ;22.80     ;19.30     ;23.80     ;20.10     ;20.10     ;21.70     ;19.30     
2017/12/3 05:15:00  ;18.80     ;24.00     ;19.20     ;22.80     ;19.40     ;23.80     ;20.00     ;20.10     ;21.70     ;19.30     
2017/12/3 05:30:00  ;18.70     ;24.00     ;19.20     ;22.80     ;19.30     ;23.80     ;20.00     ;20.10     ;21.70     ;19.30     
2017/12/3 05:45:00  ;18.70     ;24.00     ;19.20     ;22.80     ;19.30     ;23.80     ;20.00     ;20.10     ;21.70     ;19.30     
2017/12/3 06:00:00  ;18.60     ;24.00     ;19.10     ;22.80     ;19.30     ;23.80     ;20.00     ;19.60     ;21.60     ;18.80     
2017/12/3 06:15:00  ;18.60     ;24.00     ;19.10     ;22.80     ;19.30     ;23.80     ;20.00     ;19.60     ;21.60     ;18.80     
2017/12/3 06:30:00  ;18.60     ;24.00     ;19.10     ;22.80     ;19.30     ;23.30     ;19.90     ;19.60     ;21.60     ;18.80     
2017/12/3 06:45:00  ;19.50     ;23.00     ;19.80     ;21.80     ;19.30     ;23.30     ;19.90     ;19.60     ;21.60     ;18.80     
2017/12/3 07:00:00  ;20.20     ;22.00     ;20.20     ;21.30     ;19.20     ;23.30     ;19.90     ;19.60     ;21.50     ;18.80     
2017/12/3 07:15:00  ;20.20     ;22.00     ;20.20     ;21.30     ;19.30     ;23.30     ;19.90     ;19.60     ;21.50     ;18.80     
2017/12/3 07:30:00  ;19.90     ;22.00     ;20.00     ;21.30     ;19.30     ;23.30     ;19.80     ;19.60     ;21.50     ;18.80     
2017/12/3 07:45:00  ;19.80     ;22.00     ;20.00     ;21.30     ;19.20     ;23.30     ;19.70     ;19.60     ;21.40     ;18.80     
2017/12/3 08:00:00  ;19.80     ;22.00     ;20.00     ;21.30     ;19.10     ;23.30     ;19.70     ;19.60     ;21.40     ;18.80     
2017/12/3 08:15:00  ;19.80     ;22.00     ;20.00     ;21.30     ;18.90     ;23.30     ;19.60     ;19.60     ;21.40     ;18.80     
