Sito;Lissone;
Data e ora del report;2017/10/20 07:50:34 ;Dalla data;2017/10/19 00:00:00 ;Alla data;2017/10/20 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/10/19 00:15:00 ;21.10     ;51.20     ;20.70     ;52.00     ;20.20     ;53.90     ;21.10     ;45.30     ;21.40     ;47.00     
2017/10/19 00:30:00 ;21.10     ;51.20     ;20.70     ;52.00     ;20.20     ;53.90     ;21.10     ;45.30     ;21.40     ;46.50     
2017/10/19 00:45:00 ;21.00     ;51.20     ;20.70     ;52.00     ;20.20     ;53.90     ;21.10     ;45.30     ;21.40     ;46.50     
2017/10/19 01:00:00 ;21.00     ;51.20     ;20.60     ;52.00     ;20.10     ;53.40     ;21.00     ;45.30     ;21.30     ;46.50     
2017/10/19 01:15:00 ;20.90     ;51.20     ;20.50     ;52.00     ;20.10     ;53.40     ;21.00     ;44.80     ;21.30     ;46.50     
2017/10/19 01:30:00 ;20.90     ;51.20     ;20.50     ;52.00     ;20.10     ;53.40     ;21.00     ;44.80     ;21.30     ;46.00     
2017/10/19 01:45:00 ;20.80     ;51.20     ;20.40     ;52.00     ;20.10     ;52.90     ;21.00     ;44.80     ;21.30     ;46.00     
2017/10/19 02:00:00 ;20.80     ;51.20     ;20.40     ;52.00     ;20.10     ;52.90     ;21.00     ;44.80     ;21.30     ;46.00     
2017/10/19 02:15:00 ;20.70     ;51.20     ;20.30     ;52.00     ;20.10     ;52.90     ;21.00     ;44.80     ;21.30     ;46.00     
2017/10/19 02:30:00 ;20.70     ;51.20     ;20.30     ;52.00     ;20.10     ;52.40     ;21.00     ;44.30     ;21.30     ;45.50     
2017/10/19 02:45:00 ;20.60     ;51.20     ;20.30     ;52.00     ;20.10     ;52.40     ;20.90     ;44.30     ;21.30     ;45.50     
2017/10/19 03:00:00 ;20.60     ;51.20     ;20.20     ;52.00     ;20.00     ;52.40     ;20.90     ;44.30     ;21.20     ;45.50     
2017/10/19 03:15:00 ;20.50     ;51.20     ;20.20     ;52.00     ;20.00     ;52.40     ;20.90     ;44.30     ;21.20     ;45.50     
2017/10/19 03:30:00 ;20.40     ;51.20     ;20.10     ;52.00     ;20.00     ;52.40     ;20.90     ;44.30     ;21.20     ;45.00     
