Sito;Lissone;
Data e ora del report;2017/10/21 07:50:45 ;Dalla data;2017/10/20 00:00:00 ;Alla data;2017/10/21 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/10/20 00:15:00 ;20.30     ;54.40     ;20.00     ;55.50     ;19.60     ;57.90     ;20.80     ;48.20     ;21.10     ;49.40     
2017/10/20 00:30:00 ;20.30     ;54.40     ;20.00     ;55.50     ;19.60     ;58.40     ;20.80     ;48.70     ;21.10     ;49.40     
2017/10/20 00:45:00 ;20.30     ;54.90     ;20.00     ;55.50     ;19.60     ;58.40     ;20.80     ;48.70     ;21.10     ;49.40     
2017/10/20 01:00:00 ;20.30     ;54.90     ;19.90     ;55.50     ;19.60     ;58.90     ;20.80     ;48.70     ;21.10     ;49.90     
2017/10/20 01:15:00 ;20.30     ;54.90     ;19.90     ;55.50     ;19.60     ;58.90     ;20.80     ;48.70     ;21.10     ;49.90     
2017/10/20 01:30:00 ;20.20     ;54.90     ;19.90     ;55.50     ;19.60     ;58.90     ;20.80     ;48.70     ;21.10     ;49.90     
2017/10/20 01:45:00 ;20.20     ;54.90     ;19.90     ;55.50     ;19.60     ;58.90     ;20.80     ;48.60     ;21.10     ;49.90     
2017/10/20 02:00:00 ;20.20     ;55.40     ;19.90     ;55.50     ;19.60     ;58.90     ;20.80     ;49.10     ;21.10     ;49.90     
2017/10/20 02:15:00 ;20.20     ;55.40     ;19.90     ;55.50     ;19.60     ;58.90     ;20.80     ;49.10     ;21.10     ;49.90     
2017/10/20 02:30:00 ;20.10     ;55.40     ;19.90     ;55.50     ;19.70     ;58.90     ;20.80     ;49.10     ;21.10     ;49.90     
2017/10/20 02:45:00 ;20.10     ;55.40     ;19.80     ;55.50     ;19.70     ;58.90     ;20.80     ;49.10     ;21.10     ;49.90     
2017/10/20 03:00:00 ;20.10     ;55.40     ;19.80     ;56.00     ;19.70     ;58.90     ;20.80     ;48.60     ;21.10     ;49.90     
2017/10/20 03:15:00 ;20.10     ;55.40     ;19.80     ;56.00     ;19.80     ;58.40     ;20.80     ;49.20     ;21.10     ;49.90     
2017/10/20 03:30:00 ;20.10     ;55.40     ;19.80     ;56.00     ;19.80     ;57.90     ;20.80     ;49.20     ;21.10     ;49.90     
2017/10/20 03:45:00 ;20.10     ;55.40     ;19.80     ;56.00     ;19.90     ;57.90     ;20.80     ;48.70     ;21.10     ;49.40     
2017/10/20 04:00:00 ;20.00     ;55.40     ;19.70     ;56.00     ;19.90     ;57.90     ;20.80     ;48.70     ;21.10     ;49.40     
