Sito;Lissone;
Data e ora del report;2017/11/8 07:50:39  ;Dalla data;2017/11/7 00:00:00  ;Alla data;2017/11/8 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/11/7 00:15:00  ;16.00     ;56.10     ;15.90     ;56.50     ;17.20     ;51.50     ;17.40     ;44.90     ;17.80     ;46.30     
2017/11/7 00:30:00  ;16.00     ;56.10     ;15.80     ;56.00     ;17.20     ;51.50     ;17.40     ;44.50     ;17.80     ;46.30     
2017/11/7 00:45:00  ;16.00     ;56.10     ;15.80     ;56.00     ;17.20     ;51.50     ;17.40     ;44.50     ;17.80     ;46.30     
2017/11/7 01:00:00  ;15.90     ;56.10     ;15.70     ;56.00     ;17.10     ;51.50     ;17.40     ;44.50     ;17.80     ;46.30     
2017/11/7 01:15:00  ;15.90     ;56.10     ;15.70     ;56.00     ;17.20     ;51.50     ;17.40     ;44.00     ;17.80     ;46.30     
2017/11/7 01:30:00  ;15.80     ;56.10     ;15.60     ;56.00     ;17.20     ;51.00     ;17.40     ;44.50     ;17.80     ;45.80     
2017/11/7 01:45:00  ;15.80     ;56.10     ;15.60     ;56.00     ;17.20     ;51.00     ;17.40     ;44.00     ;17.80     ;45.80     
2017/11/7 02:00:00  ;15.70     ;56.10     ;15.50     ;56.00     ;17.20     ;51.00     ;17.40     ;43.60     ;17.80     ;45.80     
2017/11/7 02:15:00  ;15.70     ;56.10     ;15.50     ;56.00     ;16.90     ;51.00     ;17.40     ;43.60     ;17.80     ;45.80     
2017/11/7 02:30:00  ;15.70     ;55.60     ;15.50     ;56.00     ;16.90     ;51.00     ;17.40     ;44.00     ;17.80     ;45.30     
2017/11/7 02:45:00  ;15.70     ;55.60     ;15.40     ;56.00     ;17.00     ;51.00     ;17.40     ;43.00     ;17.80     ;45.30     
2017/11/7 03:00:00  ;15.60     ;55.60     ;15.40     ;56.00     ;17.10     ;50.50     ;17.40     ;43.40     ;17.80     ;44.80     
2017/11/7 03:15:00  ;15.60     ;55.60     ;15.40     ;55.50     ;17.00     ;50.50     ;17.40     ;42.90     ;17.80     ;44.80     
2017/11/7 03:30:00  ;15.50     ;55.60     ;15.40     ;55.50     ;16.80     ;50.50     ;17.40     ;43.40     ;17.80     ;44.80     
2017/11/7 03:45:00  ;15.50     ;55.60     ;15.30     ;55.50     ;16.70     ;50.50     ;17.40     ;42.90     ;17.80     ;44.80     
2017/11/7 04:00:00  ;15.40     ;55.60     ;15.30     ;55.50     ;16.80     ;50.50     ;17.40     ;42.90     ;17.80     ;44.80     
2017/11/7 04:15:00  ;15.40     ;55.60     ;15.30     ;55.50     ;16.90     ;50.50     ;17.40     ;43.40     ;17.80     ;44.80     
2017/11/7 04:30:00  ;15.40     ;55.60     ;15.30     ;55.50     ;16.90     ;50.50     ;17.40     ;42.30     ;17.80     ;44.80     
2017/11/7 04:45:00  ;15.40     ;55.60     ;15.30     ;55.50     ;16.90     ;50.50     ;17.30     ;42.80     ;17.80     ;44.80     
2017/11/7 05:00:00  ;15.30     ;55.60     ;15.20     ;55.50     ;16.80     ;50.50     ;17.30     ;42.80     ;17.70     ;44.80     
2017/11/7 05:15:00  ;15.30     ;55.60     ;15.20     ;55.50     ;16.70     ;50.50     ;17.30     ;42.30     ;17.70     ;44.80     
2017/11/7 05:30:00  ;15.30     ;55.10     ;15.10     ;55.50     ;16.60     ;50.50     ;17.20     ;41.80     ;17.70     ;44.80     
2017/11/7 05:45:00  ;15.20     ;55.10     ;15.10     ;55.50     ;16.80     ;50.00     ;17.20     ;42.20     ;17.60     ;44.80     
2017/11/7 06:00:00  ;15.50     ;54.60     ;15.30     ;55.00     ;16.70     ;50.00     ;17.20     ;43.40     ;17.60     ;44.30     
2017/11/7 06:15:00  ;15.90     ;53.60     ;15.60     ;54.00     ;16.80     ;50.00     ;17.10     ;41.80     ;17.60     ;44.30     
2017/11/7 06:30:00  ;16.20     ;52.60     ;15.80     ;53.50     ;16.80     ;50.00     ;17.10     ;42.00     ;17.60     ;44.30     
2017/11/7 06:45:00  ;16.30     ;52.10     ;15.90     ;53.00     ;16.80     ;50.00     ;17.10     ;43.50     ;17.60     ;44.30     
2017/11/7 07:00:00  ;16.40     ;52.10     ;16.00     ;52.50     ;16.90     ;50.00     ;17.40     ;43.50     ;17.80     ;44.30     
2017/11/7 07:15:00  ;16.60     ;51.60     ;16.10     ;52.50     ;16.90     ;50.00     ;17.70     ;43.00     ;18.00     ;44.30     
2017/11/7 07:30:00  ;16.70     ;51.60     ;16.10     ;52.50     ;16.90     ;50.00     ;17.80     ;42.40     ;18.20     ;44.30     
2017/11/7 07:45:00  ;16.80     ;51.10     ;16.20     ;52.50     ;16.80     ;50.00     ;18.00     ;41.90     ;18.30     ;44.30     
2017/11/7 08:00:00  ;16.80     ;51.10     ;16.30     ;52.50     ;16.80     ;50.00     ;18.10     ;41.90     ;18.40     ;44.30     
