Sito;Lissone;
Data e ora del report;2017/10/14 07:50:33 ;Dalla data;2017/10/13 00:00:00 ;Alla data;2017/10/14 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/10/13 00:15:00 ;21.50     ;50.20     ;21.10     ;50.90     ;20.40     ;54.20     ;21.20     ;47.20     ;21.50     ;48.60     
2017/10/13 00:30:00 ;21.50     ;50.20     ;21.00     ;50.90     ;20.40     ;54.20     ;21.20     ;46.70     ;21.40     ;48.60     
2017/10/13 00:45:00 ;21.40     ;50.20     ;21.00     ;50.90     ;20.40     ;54.20     ;21.10     ;46.70     ;21.40     ;48.60     
2017/10/13 01:00:00 ;21.40     ;50.20     ;20.90     ;50.90     ;20.40     ;54.20     ;21.10     ;46.70     ;21.40     ;48.60     
2017/10/13 01:15:00 ;21.40     ;50.20     ;20.90     ;50.90     ;20.40     ;54.20     ;21.10     ;46.70     ;21.40     ;48.60     
2017/10/13 01:30:00 ;21.30     ;50.20     ;20.80     ;50.90     ;20.40     ;54.20     ;21.10     ;46.70     ;21.40     ;48.60     
2017/10/13 01:45:00 ;21.30     ;50.20     ;20.80     ;50.90     ;20.30     ;54.20     ;21.10     ;47.30     ;21.40     ;48.60     
2017/10/13 02:00:00 ;21.20     ;50.20     ;20.70     ;50.90     ;20.30     ;54.20     ;21.10     ;46.80     ;21.40     ;48.60     
2017/10/13 02:15:00 ;21.20     ;50.20     ;20.70     ;50.90     ;20.20     ;54.20     ;21.10     ;46.80     ;21.40     ;48.60     
2017/10/13 02:30:00 ;21.20     ;50.20     ;20.70     ;50.90     ;20.20     ;54.20     ;21.10     ;46.30     ;21.40     ;48.60     
2017/10/13 02:45:00 ;21.10     ;50.20     ;20.70     ;50.90     ;20.20     ;54.20     ;21.10     ;46.80     ;21.40     ;48.60     
2017/10/13 03:00:00 ;21.10     ;50.20     ;20.60     ;51.40     ;20.20     ;54.20     ;21.10     ;46.80     ;21.40     ;48.60     
2017/10/13 03:15:00 ;21.00     ;50.20     ;20.60     ;51.40     ;20.20     ;54.20     ;21.10     ;46.80     ;21.40     ;48.60     
2017/10/13 03:30:00 ;21.00     ;50.20     ;20.60     ;51.40     ;20.20     ;53.70     ;21.10     ;46.80     ;21.40     ;48.60     
2017/10/13 03:45:00 ;21.00     ;50.20     ;20.50     ;51.40     ;20.20     ;53.70     ;21.10     ;46.70     ;21.40     ;48.10     
2017/10/13 04:00:00 ;20.90     ;50.20     ;20.50     ;51.40     ;20.20     ;53.70     ;21.10     ;46.70     ;21.40     ;48.10     
