Sito;Lissone;
Data e ora del report;2018/1/4 07:50:34   ;Dalla data;2018/1/3 00:00:00   ;Alla data;2018/1/4 00:00:00   ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2018/1/3 00:15:00   ;19.90     ;22.70     ;20.10     ;21.80     ;19.10     ;23.10     ;20.10     ;19.10     ;21.70     ;17.80     
2018/1/3 00:30:00   ;19.90     ;22.70     ;20.10     ;21.80     ;19.00     ;23.10     ;20.10     ;19.10     ;21.70     ;17.80     
2018/1/3 00:45:00   ;19.90     ;22.70     ;20.10     ;21.80     ;19.10     ;23.10     ;20.10     ;19.10     ;21.70     ;17.80     
2018/1/3 01:00:00   ;19.80     ;22.70     ;20.00     ;21.80     ;19.00     ;23.60     ;20.10     ;19.60     ;21.70     ;17.80     
2018/1/3 01:15:00   ;19.80     ;22.70     ;20.00     ;21.80     ;19.10     ;23.60     ;20.10     ;19.60     ;21.70     ;17.80     
2018/1/3 01:30:00   ;19.80     ;22.70     ;20.00     ;21.80     ;19.10     ;23.60     ;20.10     ;19.60     ;21.70     ;18.30     
2018/1/3 01:45:00   ;19.70     ;22.70     ;20.00     ;21.80     ;19.00     ;23.60     ;20.10     ;19.60     ;21.70     ;18.30     
2018/1/3 02:00:00   ;19.70     ;22.70     ;20.00     ;21.80     ;18.90     ;23.60     ;20.10     ;19.60     ;21.60     ;18.30     
2018/1/3 02:15:00   ;19.70     ;22.70     ;19.90     ;21.80     ;18.90     ;23.60     ;20.10     ;20.10     ;21.60     ;18.30     
2018/1/3 02:30:00   ;19.60     ;22.70     ;19.90     ;21.80     ;19.00     ;23.60     ;20.00     ;20.10     ;21.60     ;18.30     
2018/1/3 02:45:00   ;19.60     ;22.70     ;19.90     ;21.80     ;18.90     ;23.60     ;20.00     ;20.10     ;21.60     ;18.30     
2018/1/3 03:00:00   ;19.60     ;22.70     ;19.80     ;21.80     ;18.90     ;23.60     ;20.00     ;20.10     ;21.60     ;18.30     
2018/1/3 03:15:00   ;19.50     ;22.70     ;19.80     ;21.80     ;18.60     ;24.10     ;20.00     ;20.10     ;21.60     ;18.80     
2018/1/3 03:30:00   ;19.50     ;22.70     ;19.80     ;21.80     ;18.70     ;24.10     ;19.90     ;20.10     ;21.50     ;18.80     
2018/1/3 03:45:00   ;19.50     ;22.70     ;19.80     ;21.80     ;18.80     ;24.10     ;19.90     ;20.10     ;21.50     ;18.80     
2018/1/3 04:00:00   ;19.50     ;22.70     ;19.70     ;21.80     ;18.80     ;24.10     ;19.90     ;20.10     ;21.50     ;18.80     
2018/1/3 04:15:00   ;19.40     ;22.70     ;19.70     ;21.80     ;18.80     ;24.10     ;19.90     ;20.10     ;21.40     ;18.80     
2018/1/3 04:30:00   ;19.40     ;22.70     ;19.70     ;21.80     ;18.50     ;24.60     ;19.80     ;20.60     ;21.40     ;18.80     
2018/1/3 04:45:00   ;19.30     ;23.20     ;19.70     ;21.80     ;18.70     ;24.60     ;19.70     ;20.60     ;21.30     ;18.80     
2018/1/3 05:00:00   ;19.30     ;23.20     ;19.60     ;21.80     ;18.60     ;24.60     ;19.70     ;20.60     ;21.30     ;18.80     
2018/1/3 05:15:00   ;19.30     ;23.20     ;19.50     ;21.80     ;18.80     ;24.60     ;19.60     ;20.60     ;21.30     ;18.80     
2018/1/3 05:30:00   ;19.20     ;23.20     ;19.50     ;21.80     ;18.50     ;24.60     ;19.60     ;20.60     ;21.30     ;19.30     
2018/1/3 05:45:00   ;19.20     ;23.20     ;19.50     ;21.80     ;18.60     ;24.60     ;19.60     ;20.60     ;21.20     ;19.30     
2018/1/3 06:00:00   ;19.20     ;23.20     ;19.50     ;22.30     ;18.20     ;24.60     ;19.60     ;21.10     ;21.20     ;19.30     
2018/1/3 06:15:00   ;19.10     ;23.20     ;19.40     ;22.30     ;18.60     ;24.60     ;19.60     ;21.10     ;21.20     ;19.30     
2018/1/3 06:30:00   ;19.10     ;23.20     ;19.40     ;22.30     ;18.40     ;24.60     ;19.60     ;21.10     ;21.20     ;19.30     
2018/1/3 06:45:00   ;19.80     ;23.20     ;19.80     ;22.30     ;18.50     ;24.60     ;19.60     ;21.10     ;21.20     ;19.30     
2018/1/3 07:00:00   ;19.90     ;23.20     ;19.90     ;22.30     ;18.40     ;24.60     ;19.70     ;21.10     ;22.00     ;19.30     
2018/1/3 07:15:00   ;19.50     ;23.20     ;19.70     ;22.30     ;18.60     ;24.60     ;20.10     ;21.10     ;22.10     ;18.80     
2018/1/3 07:30:00   ;19.40     ;23.20     ;19.60     ;22.30     ;18.40     ;24.60     ;19.90     ;21.10     ;21.60     ;18.80     
2018/1/3 07:45:00   ;19.30     ;23.20     ;19.50     ;22.30     ;18.30     ;24.60     ;19.80     ;21.10     ;21.40     ;18.80     
2018/1/3 08:00:00   ;19.30     ;23.20     ;19.50     ;22.30     ;18.40     ;24.60     ;19.70     ;21.10     ;21.40     ;18.80     
2018/1/3 08:15:00   ;19.60     ;23.20     ;19.60     ;22.30     ;18.30     ;24.60     ;19.90     ;21.10     ;22.20     ;18.80     
2018/1/3 08:30:00   ;19.60     ;23.20     ;19.60     ;22.30     ;18.20     ;24.60     ;19.80     ;21.10     ;21.70     ;18.80     
2018/1/3 08:45:00   ;19.60     ;23.20     ;19.70     ;22.30     ;18.20     ;24.60     ;19.80     ;21.10     ;21.50     ;18.80     
2018/1/3 09:00:00   ;19.40     ;23.20     ;19.50     ;22.30     ;18.20     ;25.10     ;19.70     ;21.10     ;21.40     ;18.80     
2018/1/3 09:15:00   ;19.70     ;23.20     ;19.70     ;22.30     ;18.00     ;25.60     ;19.70     ;21.10     ;21.40     ;19.30     
2018/1/3 09:30:00   ;19.60     ;23.20     ;19.80     ;22.30     ;18.00     ;26.10     ;19.70     ;21.60     ;21.40     ;19.30     
2018/1/3 09:45:00   ;19.60     ;23.20     ;19.80     ;22.30     ;18.40     ;26.10     ;19.70     ;21.60     ;21.40     ;19.80     
2018/1/3 10:00:00   ;19.50     ;23.20     ;19.60     ;22.30     ;16.20     ;29.60     ;18.70     ;24.20     ;20.40     ;21.40     
2018/1/3 10:15:00   ;19.40     ;23.70     ;19.60     ;22.80     ;15.40     ;32.10     ;17.50     ;26.20     ;19.50     ;22.90     
2018/1/3 10:30:00   ;19.40     ;23.70     ;19.60     ;22.80     ;17.40     ;28.60     ;18.80     ;23.70     ;21.70     ;20.90     
2018/1/3 10:45:00   ;19.60     ;23.70     ;19.70     ;22.80     ;18.20     ;27.10     ;20.10     ;22.20     ;22.90     ;19.40     
2018/1/3 11:00:00   ;19.00     ;23.70     ;18.60     ;23.30     ;18.10     ;27.10     ;20.10     ;22.20     ;22.20     ;19.40     
2018/1/3 11:15:00   ;19.60     ;23.70     ;19.20     ;23.30     ;18.00     ;27.10     ;19.90     ;22.20     ;21.80     ;19.40     
