Sito;Lissone;
Data e ora del report;2017/12/7 07:50:52  ;Dalla data;2017/12/6 00:00:00  ;Alla data;2017/12/7 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/6 00:15:00  ;19.40     ;26.60     ;19.80     ;25.70     ;18.20     ;28.80     ;19.50     ;24.50     ;21.00     ;22.80     
2017/12/6 00:30:00  ;19.40     ;26.60     ;19.80     ;25.70     ;18.20     ;28.80     ;19.50     ;24.50     ;21.00     ;22.80     
2017/12/6 00:45:00  ;19.30     ;26.60     ;19.80     ;25.70     ;18.20     ;28.80     ;19.40     ;24.50     ;21.00     ;22.80     
2017/12/6 01:00:00  ;19.30     ;26.60     ;19.70     ;25.70     ;18.10     ;28.80     ;19.40     ;24.50     ;21.00     ;22.80     
2017/12/6 01:15:00  ;19.30     ;26.60     ;19.70     ;25.70     ;18.20     ;28.80     ;19.40     ;24.50     ;21.00     ;22.80     
2017/12/6 01:30:00  ;19.30     ;26.60     ;19.70     ;25.70     ;18.20     ;28.80     ;19.40     ;24.50     ;21.00     ;22.80     
2017/12/6 01:45:00  ;19.20     ;26.60     ;19.60     ;25.70     ;18.20     ;28.80     ;19.40     ;24.50     ;21.00     ;22.80     
2017/12/6 02:00:00  ;19.20     ;26.60     ;19.60     ;25.70     ;18.20     ;28.80     ;19.40     ;24.50     ;21.00     ;22.80     
2017/12/6 02:15:00  ;19.20     ;26.60     ;19.50     ;25.70     ;18.20     ;28.30     ;19.30     ;24.00     ;20.90     ;22.80     
2017/12/6 02:30:00  ;19.10     ;26.60     ;19.50     ;25.70     ;18.10     ;28.30     ;19.30     ;24.00     ;20.90     ;22.80     
2017/12/6 02:45:00  ;19.10     ;26.60     ;19.50     ;25.70     ;18.10     ;28.30     ;19.30     ;24.00     ;20.90     ;22.30     
2017/12/6 03:00:00  ;19.00     ;26.60     ;19.40     ;25.70     ;18.10     ;28.30     ;19.30     ;24.00     ;20.90     ;22.30     
2017/12/6 03:15:00  ;19.00     ;26.60     ;19.40     ;25.20     ;18.10     ;28.30     ;19.40     ;24.00     ;20.90     ;22.30     
2017/12/6 03:30:00  ;19.00     ;26.60     ;19.40     ;25.20     ;18.00     ;28.30     ;19.40     ;24.00     ;21.00     ;22.30     
2017/12/6 03:45:00  ;19.00     ;26.60     ;19.40     ;25.20     ;18.10     ;28.30     ;19.40     ;23.50     ;21.00     ;22.30     
2017/12/6 04:00:00  ;18.90     ;26.60     ;19.30     ;25.20     ;18.10     ;28.30     ;19.40     ;23.50     ;21.00     ;22.30     
2017/12/6 04:15:00  ;18.90     ;26.60     ;19.30     ;25.20     ;18.00     ;28.30     ;19.40     ;23.50     ;21.00     ;22.30     
2017/12/6 04:30:00  ;18.90     ;26.60     ;19.30     ;25.20     ;18.10     ;27.80     ;19.40     ;23.50     ;21.00     ;21.80     
2017/12/6 04:45:00  ;18.90     ;26.60     ;19.20     ;25.20     ;18.10     ;27.80     ;19.40     ;23.50     ;21.00     ;21.80     
2017/12/6 05:00:00  ;18.80     ;26.60     ;19.20     ;25.20     ;18.10     ;27.80     ;19.40     ;23.50     ;21.00     ;21.80     
2017/12/6 05:15:00  ;18.80     ;26.60     ;19.20     ;25.20     ;18.10     ;27.80     ;19.40     ;23.50     ;21.00     ;21.80     
2017/12/6 05:30:00  ;18.80     ;26.60     ;19.20     ;25.20     ;18.00     ;27.80     ;19.40     ;23.50     ;21.00     ;21.80     
2017/12/6 05:45:00  ;18.80     ;26.60     ;19.20     ;25.20     ;18.00     ;27.80     ;19.40     ;23.50     ;21.00     ;21.80     
2017/12/6 06:00:00  ;18.80     ;26.60     ;19.20     ;25.20     ;18.00     ;27.80     ;19.40     ;23.50     ;21.00     ;21.80     
2017/12/6 06:15:00  ;18.80     ;26.60     ;19.20     ;25.20     ;18.00     ;27.80     ;19.40     ;23.50     ;20.90     ;21.80     
2017/12/6 06:30:00  ;18.70     ;26.60     ;19.10     ;25.20     ;18.00     ;27.80     ;19.30     ;23.50     ;20.90     ;21.80     
2017/12/6 06:45:00  ;20.10     ;25.10     ;20.10     ;24.20     ;18.00     ;27.80     ;19.30     ;23.50     ;20.90     ;21.80     
2017/12/6 07:00:00  ;20.40     ;24.60     ;20.40     ;24.20     ;18.10     ;27.80     ;19.30     ;23.50     ;20.90     ;21.80     
2017/12/6 07:15:00  ;20.10     ;24.60     ;20.20     ;24.20     ;18.10     ;27.80     ;19.20     ;23.50     ;20.80     ;21.80     
2017/12/6 07:30:00  ;19.90     ;24.60     ;20.00     ;24.20     ;18.00     ;27.80     ;19.20     ;23.50     ;20.80     ;21.80     
2017/12/6 07:45:00  ;19.80     ;24.60     ;20.00     ;24.20     ;18.00     ;27.80     ;19.20     ;23.50     ;20.80     ;21.80     
2017/12/6 08:00:00  ;19.80     ;24.60     ;19.90     ;24.20     ;18.00     ;27.80     ;19.20     ;23.50     ;21.50     ;21.80     
2017/12/6 08:15:00  ;19.80     ;24.60     ;19.90     ;24.20     ;18.10     ;27.80     ;20.10     ;23.00     ;23.20     ;19.80     
2017/12/6 08:30:00  ;19.80     ;24.60     ;20.00     ;24.20     ;18.20     ;27.80     ;19.90     ;23.00     ;21.90     ;20.40     
2017/12/6 08:45:00  ;19.80     ;24.60     ;20.00     ;24.20     ;18.30     ;27.80     ;19.50     ;23.00     ;22.20     ;20.90     
2017/12/6 09:00:00  ;19.90     ;24.60     ;20.00     ;24.20     ;18.50     ;27.80     ;19.60     ;23.00     ;22.00     ;20.40     
2017/12/6 09:15:00  ;20.00     ;24.60     ;20.10     ;24.20     ;18.60     ;27.80     ;19.40     ;23.50     ;21.70     ;20.90     
2017/12/6 09:30:00  ;20.10     ;24.60     ;20.10     ;24.20     ;18.70     ;27.80     ;19.80     ;23.50     ;22.10     ;20.90     
2017/12/6 09:45:00  ;20.20     ;24.60     ;20.10     ;24.20     ;18.70     ;27.80     ;19.60     ;23.50     ;21.50     ;21.40     
2017/12/6 10:00:00  ;20.20     ;24.60     ;20.20     ;24.20     ;18.70     ;27.80     ;19.60     ;23.50     ;22.10     ;21.90     
2017/12/6 10:15:00  ;20.20     ;24.60     ;20.30     ;24.20     ;18.90     ;27.80     ;20.20     ;23.50     ;23.50     ;20.90     
2017/12/6 10:30:00  ;20.20     ;24.60     ;20.40     ;24.20     ;19.10     ;27.80     ;20.90     ;23.50     ;24.00     ;20.40     
2017/12/6 10:45:00  ;20.20     ;24.60     ;20.30     ;24.20     ;19.30     ;27.80     ;21.50     ;22.90     ;24.50     ;19.90     
2017/12/6 11:00:00  ;20.20     ;25.10     ;20.30     ;24.70     ;19.50     ;27.80     ;21.90     ;22.40     ;24.70     ;19.90     
2017/12/6 11:15:00  ;20.20     ;25.10     ;20.40     ;24.70     ;19.60     ;27.80     ;21.50     ;22.40     ;23.60     ;20.40     
2017/12/6 11:30:00  ;20.20     ;25.60     ;20.40     ;24.70     ;19.60     ;27.80     ;21.80     ;22.40     ;24.50     ;20.40     
2017/12/6 11:45:00  ;20.20     ;26.10     ;20.40     ;25.20     ;19.70     ;27.80     ;21.40     ;23.40     ;23.30     ;20.90     
2017/12/6 12:00:00  ;20.20     ;26.10     ;20.50     ;25.20     ;19.80     ;27.80     ;21.60     ;23.40     ;23.60     ;21.40     
2017/12/6 12:15:00  ;20.20     ;27.10     ;20.50     ;25.70     ;19.80     ;27.80     ;21.00     ;24.90     ;22.60     ;22.90     
2017/12/6 12:30:00  ;20.10     ;27.60     ;20.50     ;26.70     ;19.60     ;28.80     ;20.30     ;27.00     ;21.90     ;25.90     
