Sito;Lissone;
Data e ora del report;2017/12/3 07:50:18  ;Dalla data;2017/12/2 00:00:00  ;Alla data;2017/12/3 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/2 00:15:00  ;20.40     ;25.00     ;20.90     ;23.80     ;19.40     ;28.30     ;20.50     ;23.60     ;22.20     ;21.80     
2017/12/2 00:30:00  ;20.40     ;25.50     ;20.80     ;24.30     ;19.50     ;28.30     ;20.50     ;23.60     ;22.20     ;22.30     
2017/12/2 00:45:00  ;20.30     ;25.50     ;20.80     ;24.30     ;19.50     ;28.30     ;20.50     ;23.60     ;22.10     ;22.30     
2017/12/2 01:00:00  ;20.30     ;25.50     ;20.80     ;24.30     ;19.70     ;28.30     ;20.50     ;23.60     ;22.10     ;22.30     
2017/12/2 01:15:00  ;20.30     ;25.50     ;20.80     ;24.30     ;19.90     ;28.30     ;20.50     ;23.60     ;21.90     ;22.30     
2017/12/2 01:30:00  ;20.30     ;25.50     ;20.70     ;24.30     ;19.90     ;28.30     ;20.50     ;24.10     ;21.90     ;22.30     
2017/12/2 01:45:00  ;20.30     ;26.00     ;20.70     ;24.80     ;19.90     ;28.30     ;20.50     ;24.10     ;21.90     ;22.80     
2017/12/2 02:00:00  ;20.30     ;26.00     ;20.70     ;24.80     ;20.00     ;28.30     ;20.50     ;24.10     ;21.90     ;22.80     
2017/12/2 02:15:00  ;20.30     ;26.00     ;20.70     ;24.80     ;20.00     ;28.30     ;20.50     ;24.10     ;21.90     ;22.80     
2017/12/2 02:30:00  ;20.30     ;26.00     ;20.70     ;24.80     ;20.00     ;28.30     ;20.50     ;24.10     ;22.00     ;22.80     
2017/12/2 02:45:00  ;20.30     ;26.00     ;20.70     ;24.80     ;20.00     ;28.30     ;20.50     ;24.10     ;22.00     ;22.80     
2017/12/2 03:00:00  ;20.20     ;26.00     ;20.70     ;24.80     ;20.00     ;28.30     ;20.50     ;24.10     ;21.80     ;22.80     
2017/12/2 03:15:00  ;20.20     ;26.50     ;20.70     ;24.80     ;20.00     ;28.30     ;20.40     ;24.60     ;21.90     ;22.80     
2017/12/2 03:30:00  ;20.20     ;26.50     ;20.70     ;24.80     ;19.90     ;28.30     ;20.40     ;24.60     ;22.00     ;22.80     
2017/12/2 03:45:00  ;20.20     ;26.50     ;20.70     ;24.80     ;19.80     ;28.30     ;20.50     ;24.60     ;22.10     ;22.80     
2017/12/2 04:00:00  ;20.20     ;26.50     ;20.70     ;24.80     ;19.70     ;28.80     ;20.50     ;24.60     ;22.10     ;22.80     
2017/12/2 04:15:00  ;20.20     ;26.50     ;20.70     ;25.30     ;19.40     ;29.30     ;20.50     ;24.60     ;22.10     ;22.80     
2017/12/2 04:30:00  ;20.20     ;26.50     ;20.70     ;25.30     ;19.50     ;29.30     ;20.50     ;24.60     ;22.10     ;22.80     
2017/12/2 04:45:00  ;20.20     ;26.50     ;20.70     ;25.30     ;19.80     ;29.30     ;20.50     ;24.60     ;22.10     ;22.80     
2017/12/2 05:00:00  ;20.20     ;26.50     ;20.60     ;25.30     ;19.90     ;29.30     ;20.50     ;24.60     ;22.00     ;22.80     
2017/12/2 05:15:00  ;20.20     ;26.50     ;20.60     ;25.30     ;19.90     ;28.80     ;20.50     ;24.60     ;22.00     ;22.80     
2017/12/2 05:30:00  ;20.20     ;26.50     ;20.60     ;25.30     ;19.80     ;28.80     ;20.50     ;24.60     ;22.10     ;22.80     
2017/12/2 05:45:00  ;20.20     ;26.50     ;20.60     ;25.30     ;19.90     ;28.30     ;20.50     ;24.60     ;22.10     ;22.80     
2017/12/2 06:00:00  ;20.20     ;26.50     ;20.60     ;25.30     ;20.00     ;27.80     ;20.50     ;24.10     ;22.10     ;22.30     
2017/12/2 06:15:00  ;20.20     ;26.50     ;20.60     ;25.30     ;19.90     ;27.30     ;20.50     ;23.60     ;22.00     ;22.30     
2017/12/2 06:30:00  ;20.20     ;26.50     ;20.60     ;25.30     ;19.80     ;27.30     ;20.50     ;23.10     ;22.00     ;21.30     
2017/12/2 06:45:00  ;20.20     ;26.50     ;20.60     ;24.80     ;19.90     ;26.30     ;20.40     ;22.60     ;21.90     ;20.80     
2017/12/2 07:00:00  ;20.20     ;26.00     ;20.60     ;24.80     ;20.00     ;25.80     ;20.30     ;22.10     ;21.90     ;20.80     
2017/12/2 07:15:00  ;20.20     ;26.00     ;20.60     ;24.80     ;20.00     ;25.80     ;20.30     ;22.10     ;21.90     ;20.30     
2017/12/2 07:30:00  ;20.20     ;25.50     ;20.60     ;24.30     ;20.00     ;25.30     ;20.30     ;22.10     ;21.80     ;20.30     
2017/12/2 07:45:00  ;20.10     ;25.50     ;20.60     ;24.30     ;20.10     ;24.80     ;20.30     ;21.60     ;21.80     ;20.30     
2017/12/2 08:00:00  ;20.10     ;25.50     ;20.50     ;24.30     ;20.10     ;24.80     ;20.30     ;21.60     ;21.80     ;20.30     
2017/12/2 08:15:00  ;20.10     ;25.00     ;20.50     ;23.80     ;20.10     ;24.30     ;20.30     ;21.60     ;21.80     ;19.80     
2017/12/2 08:30:00  ;20.10     ;25.00     ;20.50     ;23.80     ;19.60     ;24.30     ;20.30     ;21.60     ;21.90     ;19.80     
2017/12/2 08:45:00  ;20.10     ;25.00     ;20.50     ;23.80     ;19.50     ;24.30     ;20.30     ;21.60     ;22.00     ;19.80     
2017/12/2 09:00:00  ;20.10     ;25.00     ;20.50     ;23.80     ;19.50     ;24.30     ;20.40     ;21.60     ;22.00     ;19.80     
2017/12/2 09:15:00  ;20.10     ;25.00     ;20.50     ;23.80     ;19.60     ;24.80     ;20.40     ;21.10     ;22.00     ;19.80     
2017/12/2 09:30:00  ;20.20     ;25.00     ;20.50     ;23.80     ;19.80     ;24.80     ;20.50     ;21.10     ;22.10     ;19.80     
2017/12/2 09:45:00  ;20.20     ;25.00     ;20.60     ;23.80     ;19.70     ;25.30     ;20.50     ;21.10     ;22.20     ;19.80     
2017/12/2 10:00:00  ;20.20     ;25.00     ;20.60     ;23.80     ;19.80     ;25.30     ;20.60     ;21.10     ;22.20     ;19.80     
2017/12/2 10:15:00  ;20.20     ;25.00     ;20.60     ;23.80     ;19.80     ;25.30     ;20.60     ;21.10     ;22.30     ;19.80     
2017/12/2 10:30:00  ;20.20     ;25.00     ;20.60     ;23.80     ;19.90     ;25.30     ;20.70     ;21.10     ;22.30     ;19.80     
2017/12/2 10:45:00  ;20.20     ;24.50     ;20.60     ;23.30     ;19.90     ;25.30     ;20.70     ;21.10     ;22.30     ;19.80     
2017/12/2 11:00:00  ;20.20     ;24.50     ;20.60     ;23.30     ;19.90     ;25.30     ;20.70     ;21.10     ;22.40     ;19.80     
2017/12/2 11:15:00  ;20.20     ;24.50     ;20.60     ;23.30     ;20.00     ;25.30     ;20.80     ;21.10     ;22.40     ;19.80     
2017/12/2 11:30:00  ;20.20     ;24.50     ;20.60     ;23.30     ;20.10     ;25.30     ;20.80     ;21.10     ;22.40     ;19.80     
2017/12/2 11:45:00  ;20.20     ;24.50     ;20.60     ;23.30     ;20.20     ;25.30     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 12:00:00  ;20.20     ;24.50     ;20.60     ;23.30     ;20.20     ;25.30     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 12:15:00  ;20.20     ;24.50     ;20.60     ;23.30     ;20.30     ;25.30     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 12:30:00  ;20.20     ;24.50     ;20.60     ;23.30     ;20.30     ;25.30     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 12:45:00  ;20.20     ;24.50     ;20.70     ;23.30     ;20.30     ;25.30     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 13:00:00  ;20.20     ;24.50     ;20.70     ;23.30     ;20.30     ;25.30     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 13:15:00  ;20.20     ;24.50     ;20.70     ;23.30     ;20.30     ;25.30     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 13:30:00  ;20.20     ;24.50     ;20.70     ;23.30     ;20.40     ;24.80     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 13:45:00  ;20.20     ;24.50     ;20.70     ;23.30     ;20.40     ;24.80     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 14:00:00  ;20.20     ;24.50     ;20.70     ;23.30     ;20.40     ;24.80     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 14:15:00  ;20.20     ;24.50     ;20.80     ;23.30     ;20.40     ;24.80     ;20.80     ;21.10     ;22.30     ;19.80     
2017/12/2 14:30:00  ;20.20     ;24.50     ;20.80     ;23.30     ;20.40     ;24.80     ;20.80     ;21.10     ;22.30     ;19.80     
