Sito;Lissone;
Data e ora del report;2017/11/7 07:50:32  ;Dalla data;2017/11/6 00:00:00  ;Alla data;2017/11/7 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/11/6 00:15:00  ;15.40     ;58.00     ;15.40     ;58.00     ;17.30     ;51.00     ;16.80     ;50.20     ;17.20     ;48.90     
2017/11/6 00:30:00  ;15.40     ;57.50     ;15.40     ;58.00     ;17.30     ;50.50     ;16.80     ;49.70     ;17.20     ;48.90     
2017/11/6 00:45:00  ;15.30     ;57.50     ;15.40     ;57.50     ;17.40     ;50.50     ;16.80     ;49.70     ;17.20     ;48.40     
2017/11/6 01:00:00  ;15.30     ;57.50     ;15.30     ;57.50     ;17.40     ;50.00     ;16.80     ;49.20     ;17.20     ;48.40     
2017/11/6 01:15:00  ;15.20     ;57.50     ;15.30     ;57.50     ;17.30     ;50.00     ;16.80     ;48.70     ;17.20     ;47.90     
2017/11/6 01:30:00  ;15.20     ;57.50     ;15.30     ;57.50     ;17.30     ;50.00     ;16.80     ;48.70     ;17.20     ;47.40     
2017/11/6 01:45:00  ;15.20     ;57.50     ;15.30     ;57.50     ;17.30     ;50.00     ;16.90     ;47.70     ;17.30     ;47.40     
2017/11/6 02:00:00  ;15.20     ;57.50     ;15.30     ;57.00     ;17.30     ;50.00     ;17.10     ;47.70     ;17.40     ;47.40     
2017/11/6 02:15:00  ;15.20     ;57.50     ;15.30     ;57.00     ;17.30     ;50.00     ;17.20     ;47.70     ;17.50     ;47.40     
2017/11/6 02:30:00  ;15.20     ;57.50     ;15.30     ;57.00     ;17.40     ;50.00     ;17.20     ;47.70     ;17.50     ;47.40     
2017/11/6 02:45:00  ;15.20     ;57.50     ;15.20     ;57.00     ;17.30     ;50.00     ;17.20     ;47.70     ;17.60     ;47.40     
2017/11/6 03:00:00  ;15.20     ;57.50     ;15.20     ;57.00     ;17.30     ;50.50     ;17.30     ;47.70     ;17.60     ;47.40     
2017/11/6 03:15:00  ;15.20     ;57.50     ;15.20     ;57.00     ;17.30     ;50.50     ;17.30     ;47.70     ;17.60     ;47.40     
