Sito;Lissone;
Data e ora del report;2017/11/23 07:50:36 ;Dalla data;2017/11/22 00:00:00 ;Alla data;2017/11/23 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/11/22 00:15:00 ;22.90     ;35.00     ;23.00     ;34.10     ;20.80     ;37.70     ;22.30     ;30.60     ;23.90     ;29.60     
2017/11/22 00:30:00 ;22.90     ;35.00     ;23.00     ;34.10     ;20.80     ;37.70     ;22.30     ;29.50     ;23.90     ;29.60     
2017/11/22 00:45:00 ;22.90     ;34.50     ;23.00     ;33.60     ;20.70     ;37.20     ;22.30     ;29.90     ;23.80     ;29.60     
2017/11/22 01:00:00 ;22.80     ;34.50     ;23.00     ;33.60     ;20.60     ;37.20     ;22.30     ;29.90     ;23.80     ;29.60     
2017/11/22 01:15:00 ;22.80     ;34.50     ;22.90     ;33.60     ;20.60     ;37.20     ;22.30     ;29.90     ;23.80     ;29.10     
2017/11/22 01:30:00 ;22.70     ;34.00     ;22.90     ;33.10     ;20.70     ;36.70     ;22.20     ;29.40     ;23.80     ;29.10     
2017/11/22 01:45:00 ;22.70     ;34.00     ;22.90     ;33.10     ;20.70     ;36.20     ;22.20     ;29.30     ;23.80     ;28.60     
2017/11/22 02:00:00 ;22.70     ;34.00     ;22.80     ;33.10     ;20.70     ;36.20     ;22.20     ;28.60     ;23.70     ;28.60     
2017/11/22 02:15:00 ;22.70     ;33.50     ;22.80     ;32.60     ;20.70     ;36.20     ;22.20     ;29.00     ;23.70     ;28.60     
2017/11/22 02:30:00 ;22.70     ;33.50     ;22.80     ;32.60     ;20.70     ;36.20     ;22.20     ;29.00     ;23.70     ;28.60     
2017/11/22 02:45:00 ;22.70     ;33.50     ;22.80     ;32.60     ;20.70     ;36.20     ;22.20     ;29.00     ;23.70     ;28.60     
2017/11/22 03:00:00 ;22.70     ;33.50     ;22.80     ;32.60     ;20.70     ;36.20     ;22.20     ;29.30     ;23.70     ;28.60     
2017/11/22 03:15:00 ;22.70     ;33.50     ;22.80     ;32.60     ;20.70     ;36.20     ;22.20     ;29.30     ;23.70     ;28.60     
2017/11/22 03:30:00 ;22.60     ;33.50     ;22.80     ;32.60     ;20.70     ;36.20     ;22.20     ;29.10     ;23.70     ;28.60     
2017/11/22 03:45:00 ;22.60     ;33.50     ;22.80     ;32.60     ;20.70     ;36.20     ;22.20     ;29.60     ;23.70     ;28.60     
2017/11/22 04:00:00 ;22.60     ;33.50     ;22.80     ;32.60     ;20.70     ;36.20     ;22.20     ;29.50     ;23.70     ;28.60     
2017/11/22 04:15:00 ;22.60     ;33.50     ;22.80     ;32.60     ;20.80     ;36.20     ;22.20     ;29.30     ;23.70     ;28.60     
2017/11/22 04:30:00 ;22.60     ;33.50     ;22.80     ;32.60     ;20.80     ;36.20     ;22.20     ;29.30     ;23.70     ;28.60     
2017/11/22 04:45:00 ;22.60     ;33.50     ;22.80     ;32.60     ;20.70     ;36.20     ;22.20     ;29.30     ;23.70     ;28.60     
2017/11/22 05:00:00 ;22.60     ;33.50     ;22.80     ;32.60     ;20.80     ;36.20     ;22.20     ;28.80     ;23.70     ;28.60     
2017/11/22 05:15:00 ;22.60     ;33.50     ;22.80     ;32.60     ;20.80     ;36.20     ;22.10     ;29.30     ;23.70     ;28.60     
2017/11/22 05:30:00 ;22.60     ;33.50     ;22.80     ;32.60     ;20.80     ;36.20     ;22.10     ;29.30     ;23.70     ;28.60     
2017/11/22 05:45:00 ;22.60     ;33.50     ;22.80     ;32.60     ;21.00     ;35.70     ;22.10     ;29.30     ;23.70     ;28.60     
2017/11/22 06:00:00 ;22.60     ;33.50     ;22.80     ;32.60     ;21.10     ;35.70     ;22.10     ;29.30     ;23.70     ;28.60     
2017/11/22 06:15:00 ;22.60     ;33.50     ;22.80     ;32.60     ;21.20     ;35.70     ;22.10     ;29.30     ;23.70     ;28.60     
2017/11/22 06:30:00 ;22.60     ;33.50     ;22.80     ;32.60     ;21.10     ;35.70     ;22.10     ;29.20     ;23.70     ;28.60     
2017/11/22 06:45:00 ;22.60     ;33.50     ;22.80     ;32.10     ;21.00     ;35.70     ;22.10     ;28.70     ;23.70     ;28.60     
2017/11/22 07:00:00 ;22.60     ;33.50     ;22.80     ;32.10     ;20.70     ;35.70     ;22.10     ;28.20     ;23.70     ;28.60     
2017/11/22 07:15:00 ;22.60     ;33.50     ;22.80     ;32.10     ;20.70     ;35.70     ;22.10     ;28.60     ;23.70     ;28.60     
2017/11/22 07:30:00 ;22.60     ;33.50     ;22.80     ;32.10     ;20.70     ;35.70     ;22.10     ;29.10     ;23.70     ;28.60     
2017/11/22 07:45:00 ;22.60     ;33.50     ;22.80     ;32.10     ;20.70     ;35.70     ;22.10     ;29.10     ;23.70     ;28.60     
2017/11/22 08:00:00 ;22.60     ;33.50     ;22.70     ;32.10     ;20.80     ;35.70     ;22.20     ;29.10     ;23.80     ;28.60     
2017/11/22 08:15:00 ;22.50     ;33.50     ;22.70     ;32.10     ;20.80     ;35.70     ;22.20     ;29.00     ;23.80     ;28.60     
2017/11/22 08:30:00 ;22.50     ;33.50     ;22.70     ;32.10     ;20.80     ;35.70     ;22.30     ;29.50     ;23.80     ;28.60     
2017/11/22 08:45:00 ;22.50     ;33.50     ;22.70     ;32.10     ;20.70     ;36.20     ;22.30     ;28.80     ;23.80     ;28.60     
2017/11/22 09:00:00 ;22.50     ;33.50     ;22.60     ;32.10     ;20.70     ;36.20     ;22.30     ;29.40     ;23.90     ;28.60     
2017/11/22 09:15:00 ;22.50     ;33.50     ;22.60     ;32.10     ;20.50     ;36.70     ;22.30     ;29.30     ;23.90     ;28.60     
2017/11/22 09:30:00 ;22.50     ;33.50     ;22.70     ;32.10     ;20.70     ;36.70     ;22.30     ;29.20     ;23.90     ;28.60     
2017/11/22 09:45:00 ;22.60     ;33.50     ;22.70     ;32.10     ;20.60     ;36.70     ;22.40     ;29.10     ;24.00     ;28.60     
2017/11/22 10:00:00 ;22.60     ;33.50     ;22.80     ;32.10     ;20.60     ;36.70     ;22.40     ;28.60     ;24.00     ;28.60     
2017/11/22 10:15:00 ;22.70     ;33.00     ;22.80     ;32.10     ;20.70     ;36.20     ;22.40     ;28.60     ;24.10     ;28.10     
2017/11/22 10:30:00 ;22.70     ;33.00     ;22.90     ;32.10     ;20.80     ;36.20     ;22.50     ;27.90     ;24.10     ;28.10     
2017/11/22 10:45:00 ;22.80     ;32.50     ;22.90     ;31.60     ;20.70     ;35.70     ;22.50     ;27.30     ;24.10     ;27.60     
