Sito;Lissone;
Data e ora del report;2017/12/26 07:50:24 ;Dalla data;2017/12/25 00:00:00 ;Alla data;2017/12/26 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/25 00:15:00 ;19.30     ;28.70     ;19.50     ;27.70     ;18.50     ;30.40     ;19.30     ;26.00     ;21.10     ;24.10     
2017/12/25 00:30:00 ;19.30     ;28.70     ;19.50     ;27.70     ;18.40     ;30.40     ;19.30     ;26.00     ;21.10     ;24.10     
2017/12/25 00:45:00 ;19.30     ;28.70     ;19.40     ;27.70     ;18.40     ;30.40     ;19.30     ;26.00     ;21.10     ;24.10     
2017/12/25 01:00:00 ;19.30     ;28.70     ;19.40     ;27.70     ;18.40     ;30.40     ;19.30     ;26.00     ;21.10     ;24.10     
2017/12/25 01:15:00 ;19.30     ;28.70     ;19.40     ;27.70     ;18.40     ;30.40     ;19.30     ;26.00     ;21.10     ;24.10     
2017/12/25 01:30:00 ;19.20     ;28.70     ;19.40     ;27.70     ;18.50     ;30.40     ;19.30     ;26.00     ;21.10     ;24.10     
2017/12/25 01:45:00 ;19.20     ;28.70     ;19.40     ;27.70     ;18.50     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 02:00:00 ;19.20     ;28.70     ;19.30     ;27.70     ;18.40     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 02:15:00 ;19.20     ;28.70     ;19.30     ;27.70     ;18.40     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 02:30:00 ;19.20     ;28.70     ;19.30     ;27.70     ;18.40     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 02:45:00 ;19.10     ;28.70     ;19.30     ;27.70     ;18.40     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 03:00:00 ;19.10     ;28.70     ;19.20     ;27.70     ;18.40     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 03:15:00 ;19.10     ;28.70     ;19.20     ;27.70     ;18.30     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 03:30:00 ;19.10     ;28.70     ;19.20     ;27.70     ;18.30     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 03:45:00 ;19.10     ;28.70     ;19.20     ;27.70     ;18.10     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 04:00:00 ;19.00     ;28.70     ;19.20     ;27.70     ;18.10     ;30.40     ;19.40     ;26.00     ;21.10     ;24.10     
2017/12/25 04:15:00 ;19.00     ;28.70     ;19.20     ;27.70     ;18.10     ;30.40     ;19.30     ;26.00     ;21.10     ;24.10     
2017/12/25 04:30:00 ;19.00     ;28.70     ;19.20     ;27.70     ;18.10     ;30.40     ;19.30     ;26.00     ;21.10     ;24.10     
2017/12/25 04:45:00 ;19.00     ;28.70     ;19.10     ;27.70     ;18.10     ;30.40     ;19.30     ;26.00     ;21.10     ;24.10     
2017/12/25 05:00:00 ;19.00     ;28.70     ;19.10     ;27.70     ;18.30     ;30.40     ;19.20     ;26.00     ;21.00     ;24.10     
2017/12/25 05:15:00 ;19.00     ;28.70     ;19.10     ;27.70     ;18.40     ;30.40     ;19.20     ;26.00     ;21.00     ;24.10     
2017/12/25 05:30:00 ;19.00     ;28.70     ;19.10     ;27.70     ;18.40     ;30.40     ;19.20     ;26.00     ;21.00     ;24.10     
2017/12/25 05:45:00 ;18.90     ;28.70     ;19.00     ;27.70     ;18.40     ;30.40     ;19.20     ;26.00     ;21.00     ;24.10     
