Sito;Lissone;
Data e ora del report;2017/10/24 07:50:42 ;Dalla data;2017/10/23 00:00:00 ;Alla data;2017/10/24 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/10/23 00:15:00 ;19.00     ;38.70     ;18.70     ;38.40     ;19.70     ;33.70     ;19.70     ;28.20     ;19.90     ;27.50     
2017/10/23 00:30:00 ;18.90     ;38.70     ;18.70     ;37.90     ;19.70     ;33.20     ;19.70     ;28.20     ;19.80     ;27.00     
2017/10/23 00:45:00 ;18.80     ;38.20     ;18.60     ;37.90     ;19.70     ;32.70     ;19.60     ;27.70     ;19.80     ;27.00     
2017/10/23 01:00:00 ;18.80     ;38.20     ;18.60     ;37.90     ;19.50     ;32.70     ;19.60     ;27.70     ;19.80     ;27.50     
2017/10/23 01:15:00 ;18.70     ;38.20     ;18.50     ;37.90     ;19.50     ;34.70     ;19.60     ;28.70     ;19.80     ;29.60     
2017/10/23 01:30:00 ;18.60     ;38.70     ;18.50     ;38.40     ;19.50     ;37.20     ;19.60     ;30.70     ;19.80     ;32.10     
2017/10/23 01:45:00 ;18.50     ;39.70     ;18.50     ;39.40     ;19.50     ;38.70     ;19.60     ;32.20     ;19.80     ;33.20     
2017/10/23 02:00:00 ;18.50     ;40.70     ;18.40     ;40.40     ;19.50     ;39.70     ;19.60     ;33.70     ;19.80     ;34.30     
2017/10/23 02:15:00 ;18.50     ;41.20     ;18.40     ;40.90     ;19.50     ;40.70     ;19.60     ;34.20     ;19.80     ;34.80     
2017/10/23 02:30:00 ;18.40     ;42.20     ;18.40     ;41.90     ;19.50     ;40.70     ;19.60     ;35.20     ;19.80     ;35.30     
2017/10/23 02:45:00 ;18.40     ;42.70     ;18.30     ;42.40     ;19.40     ;41.70     ;19.60     ;36.20     ;19.80     ;36.30     
2017/10/23 03:00:00 ;18.40     ;43.20     ;18.30     ;42.90     ;19.40     ;41.70     ;19.60     ;36.70     ;19.80     ;36.80     
2017/10/23 03:15:00 ;18.30     ;43.70     ;18.20     ;43.40     ;19.40     ;41.70     ;19.60     ;36.70     ;19.80     ;36.80     
2017/10/23 03:30:00 ;18.30     ;43.70     ;18.20     ;43.40     ;19.40     ;41.70     ;19.60     ;37.20     ;19.80     ;37.30     
2017/10/23 03:45:00 ;18.20     ;44.20     ;18.10     ;43.90     ;19.40     ;42.20     ;19.60     ;37.20     ;19.80     ;37.30     
2017/10/23 04:00:00 ;18.20     ;44.20     ;18.10     ;44.40     ;19.30     ;42.20     ;19.60     ;37.70     ;19.80     ;37.30     
2017/10/23 04:15:00 ;18.10     ;44.20     ;18.00     ;44.40     ;19.10     ;42.20     ;19.60     ;37.70     ;19.80     ;37.30     
2017/10/23 04:30:00 ;18.10     ;44.20     ;18.00     ;44.40     ;19.10     ;42.20     ;19.60     ;37.70     ;19.80     ;37.30     
2017/10/23 04:45:00 ;18.00     ;44.20     ;17.90     ;44.40     ;19.00     ;41.70     ;19.60     ;37.70     ;19.80     ;37.30     
2017/10/23 05:00:00 ;18.00     ;44.20     ;17.90     ;44.40     ;19.00     ;41.20     ;19.60     ;37.70     ;19.80     ;37.30     
2017/10/23 05:15:00 ;17.90     ;44.20     ;17.80     ;44.40     ;19.00     ;40.70     ;19.60     ;37.70     ;19.80     ;37.30     
2017/10/23 05:30:00 ;17.90     ;44.20     ;17.80     ;44.40     ;19.00     ;39.70     ;19.60     ;36.70     ;19.80     ;36.30     
2017/10/23 05:45:00 ;17.80     ;43.70     ;17.70     ;44.40     ;19.00     ;38.70     ;19.50     ;35.10     ;19.80     ;34.30     
2017/10/23 06:00:00 ;17.80     ;43.20     ;17.70     ;43.40     ;19.20     ;37.70     ;19.40     ;34.10     ;19.70     ;32.80     
2017/10/23 06:15:00 ;17.70     ;42.20     ;17.60     ;41.60     ;19.30     ;36.70     ;19.30     ;32.60     ;19.60     ;30.80     
2017/10/23 06:30:00 ;17.70     ;41.20     ;17.50     ;41.60     ;19.30     ;35.20     ;19.30     ;31.00     ;19.60     ;29.80     
2017/10/23 06:45:00 ;17.60     ;40.70     ;17.50     ;41.10     ;19.30     ;34.70     ;19.30     ;30.00     ;19.60     ;28.80     
2017/10/23 07:00:00 ;17.60     ;40.20     ;17.50     ;40.10     ;19.30     ;33.70     ;19.30     ;29.50     ;19.60     ;28.30     
