Sito;Lissone;
Data e ora del report;2017/12/16 07:50:04 ;Dalla data;2017/12/15 00:00:00 ;Alla data;2017/12/16 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/15 00:15:00 ;20.30     ;28.20     ;20.70     ;27.30     ;18.60     ;32.20     ;19.90     ;26.70     ;21.50     ;24.60     
2017/12/15 00:30:00 ;20.30     ;28.20     ;20.60     ;27.30     ;18.60     ;32.20     ;19.90     ;26.20     ;21.50     ;24.60     
2017/12/15 00:45:00 ;20.20     ;28.20     ;20.60     ;27.30     ;18.60     ;32.20     ;19.90     ;26.20     ;21.50     ;24.60     
2017/12/15 01:00:00 ;20.20     ;28.20     ;20.60     ;27.30     ;18.50     ;32.20     ;19.80     ;26.20     ;21.50     ;24.60     
2017/12/15 01:15:00 ;20.10     ;28.20     ;20.60     ;27.30     ;18.50     ;32.20     ;19.80     ;26.20     ;21.50     ;24.60     
2017/12/15 01:30:00 ;20.10     ;28.20     ;20.50     ;27.30     ;18.40     ;31.70     ;19.80     ;25.70     ;21.40     ;24.60     
2017/12/15 01:45:00 ;20.00     ;28.20     ;20.50     ;27.30     ;18.60     ;31.70     ;19.70     ;25.70     ;21.40     ;24.60     
2017/12/15 02:00:00 ;20.00     ;28.20     ;20.40     ;27.30     ;18.50     ;31.70     ;19.70     ;25.70     ;21.40     ;24.60     
2017/12/15 02:15:00 ;20.00     ;28.20     ;20.40     ;27.30     ;18.40     ;31.70     ;19.60     ;25.70     ;21.30     ;24.60     
2017/12/15 02:30:00 ;19.90     ;28.20     ;20.40     ;27.30     ;18.40     ;31.70     ;19.60     ;25.70     ;21.30     ;24.60     
2017/12/15 02:45:00 ;19.90     ;28.20     ;20.30     ;27.30     ;18.20     ;31.70     ;19.60     ;25.70     ;21.30     ;24.60     
2017/12/15 03:00:00 ;19.90     ;28.20     ;20.30     ;27.30     ;18.30     ;31.70     ;19.50     ;25.70     ;21.30     ;24.60     
2017/12/15 03:15:00 ;19.80     ;28.20     ;20.30     ;27.30     ;18.50     ;31.70     ;19.50     ;25.70     ;21.20     ;24.60     
2017/12/15 03:30:00 ;19.80     ;28.20     ;20.20     ;27.30     ;18.50     ;31.20     ;19.50     ;25.70     ;21.20     ;24.60     
2017/12/15 03:45:00 ;19.80     ;28.20     ;20.20     ;27.30     ;18.60     ;31.20     ;19.50     ;26.20     ;21.10     ;24.60     
2017/12/15 04:00:00 ;19.70     ;28.20     ;20.20     ;27.30     ;18.50     ;31.20     ;19.50     ;26.20     ;21.10     ;24.60     
2017/12/15 04:15:00 ;19.70     ;28.20     ;20.10     ;27.30     ;18.60     ;31.20     ;19.50     ;26.20     ;21.20     ;24.60     
2017/12/15 04:30:00 ;19.70     ;28.20     ;20.10     ;27.30     ;18.60     ;31.20     ;19.50     ;26.20     ;21.20     ;24.60     
2017/12/15 04:45:00 ;19.70     ;28.20     ;20.10     ;27.30     ;18.70     ;31.20     ;19.50     ;26.20     ;21.20     ;24.60     
2017/12/15 05:00:00 ;19.70     ;28.20     ;20.10     ;27.30     ;18.70     ;31.20     ;19.50     ;26.20     ;21.20     ;24.60     
2017/12/15 05:15:00 ;19.60     ;28.70     ;20.10     ;27.30     ;18.90     ;31.20     ;19.50     ;26.20     ;21.10     ;24.60     
2017/12/15 05:30:00 ;19.60     ;28.70     ;20.10     ;27.30     ;19.00     ;31.20     ;19.50     ;26.20     ;21.10     ;24.60     
2017/12/15 05:45:00 ;19.60     ;28.70     ;20.10     ;27.30     ;19.00     ;31.20     ;19.60     ;26.20     ;21.20     ;24.60     
2017/12/15 06:00:00 ;19.60     ;28.70     ;20.10     ;27.30     ;19.00     ;31.20     ;19.60     ;26.20     ;21.20     ;24.60     
2017/12/15 06:15:00 ;19.60     ;28.70     ;20.10     ;27.30     ;18.90     ;31.20     ;19.60     ;26.20     ;21.30     ;24.60     
2017/12/15 06:30:00 ;19.60     ;28.70     ;20.10     ;27.30     ;18.90     ;31.20     ;19.60     ;26.20     ;21.30     ;24.60     
2017/12/15 06:45:00 ;20.30     ;28.70     ;20.60     ;27.30     ;18.90     ;31.20     ;19.60     ;26.20     ;21.30     ;24.60     
