Sito;Lissone;
Data e ora del report;2017/12/5 07:50:40  ;Dalla data;2017/12/4 00:00:00  ;Alla data;2017/12/5 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/4 00:15:00  ;19.60     ;23.00     ;19.90     ;21.80     ;19.30     ;24.30     ;20.30     ;21.10     ;21.80     ;19.30     
2017/12/4 00:30:00  ;19.60     ;23.00     ;19.90     ;21.80     ;19.30     ;24.30     ;20.30     ;21.10     ;21.80     ;19.30     
2017/12/4 00:45:00  ;19.60     ;23.00     ;19.90     ;22.30     ;19.30     ;24.30     ;20.30     ;21.10     ;21.80     ;19.30     
2017/12/4 01:00:00  ;19.50     ;23.00     ;19.80     ;22.30     ;19.40     ;24.30     ;20.30     ;21.10     ;21.80     ;19.30     
2017/12/4 01:15:00  ;19.50     ;23.00     ;19.80     ;22.30     ;19.40     ;24.30     ;20.30     ;21.10     ;21.80     ;19.30     
2017/12/4 01:30:00  ;19.50     ;23.00     ;19.80     ;22.30     ;19.30     ;24.30     ;20.30     ;21.10     ;21.80     ;19.30     
2017/12/4 01:45:00  ;19.40     ;23.50     ;19.70     ;22.30     ;19.20     ;24.30     ;20.30     ;21.10     ;21.80     ;19.30     
2017/12/4 02:00:00  ;19.30     ;23.50     ;19.70     ;22.30     ;19.20     ;24.30     ;20.30     ;21.10     ;21.80     ;19.30     
2017/12/4 02:15:00  ;19.30     ;23.50     ;19.70     ;22.30     ;19.10     ;24.30     ;20.20     ;21.10     ;21.80     ;19.30     
2017/12/4 02:30:00  ;19.30     ;23.50     ;19.60     ;22.30     ;19.10     ;24.30     ;20.20     ;21.10     ;21.70     ;19.30     
2017/12/4 02:45:00  ;19.30     ;23.50     ;19.60     ;22.30     ;19.00     ;24.30     ;20.10     ;21.10     ;21.70     ;19.30     
2017/12/4 03:00:00  ;19.20     ;23.50     ;19.50     ;22.30     ;19.00     ;24.30     ;20.10     ;21.10     ;21.70     ;19.30     
2017/12/4 03:15:00  ;19.20     ;23.50     ;19.50     ;22.30     ;19.00     ;24.30     ;20.00     ;21.10     ;21.60     ;19.30     
2017/12/4 03:30:00  ;19.10     ;23.50     ;19.40     ;22.30     ;19.00     ;24.30     ;20.00     ;21.10     ;21.60     ;19.30     
2017/12/4 03:45:00  ;19.10     ;23.50     ;19.40     ;22.30     ;19.00     ;24.30     ;20.00     ;21.10     ;21.60     ;19.30     
2017/12/4 04:00:00  ;19.00     ;23.50     ;19.40     ;22.30     ;19.10     ;24.30     ;20.00     ;21.10     ;21.60     ;19.30     
2017/12/4 04:15:00  ;19.00     ;23.50     ;19.30     ;22.30     ;19.00     ;24.30     ;20.00     ;21.10     ;21.60     ;19.30     
