Sito;Lissone;
Data e ora del report;2017/12/6 07:50:46  ;Dalla data;2017/12/5 00:00:00  ;Alla data;2017/12/6 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/5 00:15:00  ;19.20     ;25.50     ;19.60     ;24.30     ;17.90     ;27.80     ;19.30     ;24.10     ;20.80     ;22.80     
2017/12/5 00:30:00  ;19.10     ;25.50     ;19.60     ;24.30     ;18.10     ;27.80     ;19.20     ;24.10     ;20.80     ;22.80     
2017/12/5 00:45:00  ;19.10     ;25.50     ;19.50     ;24.30     ;18.10     ;27.80     ;19.20     ;24.10     ;20.70     ;22.80     
2017/12/5 01:00:00  ;19.00     ;25.50     ;19.50     ;24.30     ;18.20     ;27.80     ;19.20     ;24.10     ;20.70     ;22.80     
2017/12/5 01:15:00  ;19.00     ;25.50     ;19.40     ;24.30     ;18.20     ;27.30     ;19.20     ;24.10     ;20.70     ;22.80     
2017/12/5 01:30:00  ;18.90     ;25.50     ;19.40     ;24.30     ;18.00     ;27.30     ;19.10     ;24.10     ;20.70     ;22.30     
2017/12/5 01:45:00  ;18.90     ;25.50     ;19.30     ;24.30     ;18.10     ;27.30     ;19.10     ;24.10     ;20.70     ;22.30     
2017/12/5 02:00:00  ;18.90     ;25.50     ;19.30     ;24.30     ;18.10     ;27.30     ;19.10     ;24.10     ;20.70     ;22.30     
2017/12/5 02:15:00  ;18.80     ;25.50     ;19.30     ;24.30     ;18.10     ;27.30     ;19.10     ;24.10     ;20.60     ;22.30     
2017/12/5 02:30:00  ;18.80     ;25.50     ;19.20     ;24.30     ;18.20     ;27.30     ;19.10     ;24.10     ;20.60     ;22.30     
2017/12/5 02:45:00  ;18.70     ;25.50     ;19.20     ;24.30     ;18.10     ;26.80     ;19.00     ;23.60     ;20.60     ;22.30     
2017/12/5 03:00:00  ;18.70     ;25.50     ;19.10     ;24.30     ;18.10     ;26.80     ;19.00     ;23.60     ;20.60     ;21.80     
2017/12/5 03:15:00  ;18.60     ;25.50     ;19.10     ;24.30     ;18.00     ;26.80     ;19.00     ;23.60     ;20.60     ;21.80     
2017/12/5 03:30:00  ;18.60     ;25.50     ;19.10     ;24.30     ;18.00     ;26.80     ;19.00     ;23.60     ;20.60     ;21.80     
2017/12/5 03:45:00  ;18.60     ;25.50     ;19.00     ;24.30     ;17.80     ;26.80     ;19.00     ;23.10     ;20.60     ;21.80     
2017/12/5 04:00:00  ;18.50     ;25.50     ;19.00     ;24.30     ;18.10     ;26.30     ;19.00     ;23.10     ;20.60     ;21.30     
2017/12/5 04:15:00  ;18.50     ;25.50     ;18.90     ;24.30     ;18.10     ;26.30     ;19.00     ;23.10     ;20.60     ;21.30     
2017/12/5 04:30:00  ;18.40     ;25.50     ;18.90     ;24.30     ;18.00     ;26.30     ;19.00     ;22.60     ;20.60     ;21.30     
2017/12/5 04:45:00  ;18.40     ;25.50     ;18.90     ;24.30     ;18.00     ;26.30     ;19.00     ;22.60     ;20.60     ;21.30     
2017/12/5 05:00:00  ;18.40     ;25.50     ;18.80     ;24.30     ;18.00     ;25.80     ;19.00     ;22.60     ;20.60     ;20.80     
2017/12/5 05:15:00  ;18.40     ;25.50     ;18.80     ;23.80     ;18.00     ;25.80     ;19.00     ;22.60     ;20.60     ;20.80     
2017/12/5 05:30:00  ;18.30     ;25.50     ;18.80     ;23.80     ;17.80     ;25.80     ;19.00     ;22.60     ;20.60     ;20.80     
2017/12/5 05:45:00  ;18.30     ;25.50     ;18.80     ;23.80     ;17.70     ;25.80     ;19.00     ;22.60     ;20.60     ;20.80     
2017/12/5 06:00:00  ;18.30     ;25.00     ;18.70     ;23.80     ;17.50     ;25.80     ;19.00     ;22.60     ;20.60     ;20.80     
2017/12/5 06:15:00  ;18.20     ;25.00     ;18.70     ;23.80     ;17.60     ;25.80     ;19.00     ;22.60     ;20.60     ;20.80     
2017/12/5 06:30:00  ;18.20     ;25.00     ;18.70     ;23.80     ;17.70     ;25.80     ;19.00     ;22.60     ;20.50     ;20.80     
2017/12/5 06:45:00  ;19.30     ;24.00     ;19.50     ;22.80     ;17.80     ;25.80     ;18.90     ;22.60     ;20.50     ;20.80     
2017/12/5 07:00:00  ;20.20     ;23.00     ;20.30     ;21.80     ;17.80     ;25.80     ;18.90     ;22.60     ;20.40     ;20.80     
2017/12/5 07:15:00  ;20.30     ;22.50     ;20.30     ;21.80     ;17.80     ;25.80     ;18.90     ;22.60     ;20.40     ;20.80     
2017/12/5 07:30:00  ;20.00     ;22.50     ;20.10     ;21.80     ;17.80     ;25.80     ;18.80     ;22.60     ;20.40     ;20.80     
2017/12/5 07:45:00  ;20.00     ;22.50     ;20.10     ;21.80     ;17.50     ;25.80     ;18.80     ;22.60     ;20.40     ;20.80     
2017/12/5 08:00:00  ;19.90     ;22.50     ;20.00     ;21.80     ;17.70     ;25.80     ;18.80     ;22.60     ;21.10     ;20.30     
2017/12/5 08:15:00  ;20.00     ;22.50     ;20.10     ;21.80     ;17.90     ;25.80     ;19.50     ;21.60     ;22.80     ;18.30     
2017/12/5 08:30:00  ;20.00     ;22.50     ;20.10     ;21.80     ;15.60     ;26.80     ;18.30     ;21.60     ;20.10     ;19.80     
2017/12/5 08:45:00  ;20.00     ;22.50     ;19.80     ;21.80     ;13.60     ;30.80     ;16.10     ;25.10     ;18.00     ;22.30     
2017/12/5 09:00:00  ;19.40     ;22.50     ;18.80     ;21.80     ;13.50     ;31.80     ;16.30     ;26.10     ;19.60     ;22.30     
2017/12/5 09:15:00  ;19.40     ;22.50     ;19.00     ;22.30     ;13.80     ;32.30     ;17.10     ;25.00     ;20.70     ;21.30     
2017/12/5 09:30:00  ;19.50     ;22.50     ;19.20     ;22.30     ;13.70     ;33.30     ;17.70     ;25.00     ;21.30     ;20.80     
2017/12/5 09:45:00  ;19.50     ;23.00     ;19.10     ;23.30     ;14.80     ;32.80     ;18.20     ;25.00     ;21.80     ;20.80     
2017/12/5 10:00:00  ;19.70     ;23.00     ;19.30     ;23.30     ;16.60     ;29.80     ;19.00     ;24.50     ;22.20     ;20.30     
2017/12/5 10:15:00  ;19.80     ;23.50     ;19.30     ;23.30     ;16.80     ;29.80     ;19.00     ;24.50     ;21.30     ;20.80     
2017/12/5 10:30:00  ;20.20     ;23.50     ;20.10     ;23.30     ;17.00     ;29.30     ;19.80     ;24.00     ;22.90     ;20.30     
2017/12/5 10:45:00  ;20.60     ;23.50     ;20.40     ;23.30     ;17.10     ;28.30     ;20.20     ;23.00     ;22.80     ;19.30     
2017/12/5 11:00:00  ;20.60     ;23.50     ;20.40     ;23.30     ;17.30     ;28.30     ;19.80     ;23.00     ;21.90     ;19.80     
2017/12/5 11:15:00  ;20.40     ;23.50     ;20.30     ;23.30     ;17.40     ;28.30     ;20.20     ;22.50     ;22.60     ;19.80     
2017/12/5 11:30:00  ;20.30     ;23.50     ;20.20     ;23.30     ;17.50     ;28.30     ;20.00     ;22.00     ;22.00     ;19.80     
2017/12/5 11:45:00  ;20.30     ;23.50     ;20.30     ;23.30     ;17.50     ;28.30     ;19.80     ;22.00     ;21.60     ;20.30     
2017/12/5 12:00:00  ;20.30     ;23.50     ;20.40     ;23.30     ;17.70     ;28.30     ;19.60     ;23.00     ;21.30     ;20.80     
2017/12/5 12:15:00  ;20.50     ;23.50     ;20.50     ;23.30     ;17.60     ;28.30     ;19.60     ;23.00     ;21.30     ;20.80     
2017/12/5 12:30:00  ;20.50     ;23.50     ;20.60     ;23.30     ;17.60     ;28.30     ;19.70     ;23.00     ;21.40     ;20.80     
2017/12/5 12:45:00  ;20.50     ;23.50     ;20.40     ;23.30     ;17.90     ;27.80     ;19.80     ;23.00     ;21.40     ;20.80     
2017/12/5 13:00:00  ;20.40     ;23.50     ;20.40     ;23.30     ;17.90     ;27.80     ;19.80     ;23.00     ;21.50     ;20.80     
2017/12/5 13:15:00  ;20.50     ;23.50     ;20.50     ;23.30     ;18.20     ;27.80     ;19.90     ;22.50     ;21.60     ;20.80     
2017/12/5 13:30:00  ;20.50     ;23.50     ;20.50     ;23.30     ;18.20     ;27.30     ;20.00     ;22.50     ;21.60     ;20.80     
2017/12/5 13:45:00  ;20.40     ;23.50     ;20.40     ;23.30     ;18.20     ;27.30     ;20.00     ;22.50     ;21.70     ;20.80     
2017/12/5 14:00:00  ;20.30     ;23.50     ;20.40     ;23.30     ;18.40     ;27.30     ;20.10     ;22.50     ;21.70     ;20.80     
2017/12/5 14:15:00  ;20.40     ;23.50     ;20.50     ;23.30     ;18.50     ;27.30     ;20.10     ;22.50     ;21.70     ;20.80     
2017/12/5 14:30:00  ;20.50     ;23.50     ;20.60     ;23.30     ;18.50     ;27.30     ;20.10     ;22.50     ;21.80     ;20.80     
2017/12/5 14:45:00  ;20.50     ;23.50     ;20.60     ;23.30     ;18.40     ;27.30     ;20.10     ;22.50     ;21.90     ;20.80     
2017/12/5 15:00:00  ;20.60     ;23.50     ;20.60     ;23.30     ;18.50     ;27.30     ;20.20     ;22.50     ;21.90     ;20.80     
2017/12/5 15:15:00  ;20.60     ;23.50     ;20.60     ;23.30     ;18.60     ;27.30     ;20.20     ;22.50     ;21.90     ;20.80     
2017/12/5 15:30:00  ;20.60     ;23.50     ;20.60     ;23.30     ;18.60     ;27.30     ;20.20     ;22.50     ;22.00     ;20.80     
2017/12/5 15:45:00  ;20.70     ;23.50     ;20.70     ;23.30     ;18.60     ;27.30     ;20.20     ;22.50     ;22.00     ;20.80     
2017/12/5 16:00:00  ;20.70     ;23.50     ;20.70     ;23.30     ;18.50     ;27.80     ;20.20     ;22.50     ;22.00     ;20.80     
2017/12/5 16:15:00  ;20.60     ;24.00     ;20.70     ;23.30     ;18.50     ;28.30     ;20.20     ;23.00     ;22.00     ;21.30     
2017/12/5 16:30:00  ;20.60     ;24.00     ;20.60     ;23.80     ;18.50     ;28.30     ;20.20     ;23.00     ;22.00     ;21.30     
2017/12/5 16:45:00  ;20.60     ;24.00     ;20.60     ;23.80     ;18.40     ;28.80     ;20.20     ;23.50     ;22.00     ;21.80     
2017/12/5 17:00:00  ;20.50     ;25.00     ;20.60     ;23.80     ;18.40     ;29.30     ;20.20     ;23.50     ;21.80     ;22.80     
2017/12/5 17:15:00  ;20.40     ;25.00     ;20.60     ;24.30     ;18.40     ;29.30     ;20.20     ;23.50     ;21.80     ;22.80     
