Sito;Lissone;
Data e ora del report;2017/12/24 07:50:04 ;Dalla data;2017/12/23 00:00:00 ;Alla data;2017/12/24 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/23 00:15:00 ;18.90     ;27.20     ;19.30     ;25.70     ;18.10     ;28.40     ;19.30     ;23.00     ;21.00     ;21.10     
2017/12/23 00:30:00 ;18.90     ;27.20     ;19.30     ;25.70     ;18.00     ;28.40     ;19.20     ;23.00     ;21.00     ;21.10     
2017/12/23 00:45:00 ;18.90     ;27.20     ;19.30     ;25.70     ;18.00     ;28.40     ;19.20     ;23.00     ;20.90     ;21.10     
2017/12/23 01:00:00 ;18.80     ;27.20     ;19.20     ;25.70     ;18.10     ;28.40     ;19.20     ;23.00     ;20.90     ;21.10     
2017/12/23 01:15:00 ;18.80     ;27.20     ;19.20     ;25.70     ;18.10     ;27.90     ;19.20     ;23.00     ;20.90     ;21.10     
2017/12/23 01:30:00 ;18.80     ;27.20     ;19.20     ;25.70     ;18.10     ;27.90     ;19.20     ;23.00     ;20.90     ;21.10     
2017/12/23 01:45:00 ;18.70     ;27.20     ;19.10     ;25.70     ;18.00     ;27.90     ;19.20     ;23.00     ;20.90     ;21.10     
2017/12/23 02:00:00 ;18.70     ;27.20     ;19.10     ;25.70     ;18.00     ;27.90     ;19.10     ;23.00     ;20.90     ;21.10     
2017/12/23 02:15:00 ;18.70     ;27.20     ;19.00     ;25.70     ;18.20     ;27.90     ;19.10     ;23.00     ;20.80     ;21.10     
2017/12/23 02:30:00 ;18.60     ;27.20     ;19.00     ;25.70     ;17.50     ;27.90     ;19.00     ;23.00     ;20.80     ;21.10     
2017/12/23 02:45:00 ;18.60     ;27.20     ;19.00     ;25.70     ;17.60     ;27.90     ;18.90     ;23.00     ;20.80     ;21.10     
2017/12/23 03:00:00 ;18.60     ;27.20     ;19.00     ;25.70     ;17.70     ;27.90     ;18.90     ;22.50     ;20.70     ;21.10     
2017/12/23 03:15:00 ;18.50     ;26.70     ;18.90     ;25.70     ;17.80     ;27.90     ;18.90     ;22.50     ;20.70     ;21.10     
2017/12/23 03:30:00 ;18.50     ;26.70     ;18.90     ;25.70     ;17.80     ;27.90     ;18.80     ;22.50     ;20.70     ;21.10     
2017/12/23 03:45:00 ;18.50     ;26.70     ;18.90     ;25.20     ;17.90     ;27.40     ;18.80     ;22.50     ;20.60     ;21.10     
2017/12/23 04:00:00 ;18.40     ;26.70     ;18.80     ;25.20     ;17.80     ;27.40     ;18.80     ;22.50     ;20.60     ;21.10     
2017/12/23 04:15:00 ;18.40     ;26.70     ;18.80     ;25.20     ;17.70     ;27.40     ;18.70     ;22.50     ;20.60     ;21.10     
2017/12/23 04:30:00 ;18.40     ;26.70     ;18.80     ;25.20     ;17.80     ;27.40     ;18.70     ;22.50     ;20.60     ;21.10     
2017/12/23 04:45:00 ;18.40     ;26.70     ;18.70     ;25.20     ;17.80     ;27.40     ;18.70     ;22.50     ;20.50     ;21.10     
2017/12/23 05:00:00 ;18.30     ;26.70     ;18.70     ;25.20     ;17.70     ;27.40     ;18.70     ;22.00     ;20.50     ;21.10     
2017/12/23 05:15:00 ;18.30     ;26.70     ;18.60     ;25.20     ;17.80     ;27.40     ;18.70     ;22.00     ;20.50     ;21.10     
2017/12/23 05:30:00 ;18.30     ;26.70     ;18.60     ;25.20     ;17.90     ;27.40     ;18.70     ;22.00     ;20.50     ;21.10     
2017/12/23 05:45:00 ;18.30     ;26.70     ;18.60     ;25.20     ;17.80     ;27.40     ;18.60     ;22.00     ;20.50     ;21.10     
2017/12/23 06:00:00 ;18.20     ;26.70     ;18.50     ;25.20     ;17.90     ;27.40     ;18.60     ;22.00     ;20.50     ;21.10     
2017/12/23 06:15:00 ;18.20     ;26.70     ;18.50     ;25.20     ;18.00     ;27.40     ;18.60     ;22.00     ;20.50     ;21.10     
2017/12/23 06:30:00 ;18.20     ;26.70     ;18.50     ;25.20     ;17.80     ;27.40     ;18.70     ;22.00     ;20.50     ;21.10     
2017/12/23 06:45:00 ;18.50     ;26.20     ;18.80     ;25.20     ;17.80     ;27.40     ;18.70     ;22.00     ;20.50     ;21.10     
2017/12/23 07:00:00 ;18.50     ;26.20     ;18.80     ;25.20     ;17.70     ;27.40     ;18.70     ;22.00     ;20.50     ;21.10     
2017/12/23 07:15:00 ;18.40     ;26.20     ;18.60     ;25.20     ;17.90     ;27.40     ;18.80     ;22.00     ;20.50     ;21.10     
2017/12/23 07:30:00 ;18.30     ;26.20     ;18.60     ;25.20     ;17.90     ;27.40     ;18.80     ;22.00     ;20.50     ;21.10     
2017/12/23 07:45:00 ;18.60     ;26.20     ;18.90     ;25.20     ;18.00     ;27.40     ;18.80     ;22.50     ;20.50     ;21.10     
2017/12/23 08:00:00 ;18.40     ;26.20     ;18.80     ;25.20     ;17.90     ;27.40     ;18.80     ;22.50     ;20.50     ;21.10     
2017/12/23 08:15:00 ;18.30     ;26.20     ;18.60     ;25.20     ;17.70     ;27.40     ;18.80     ;22.50     ;20.50     ;21.10     
2017/12/23 08:30:00 ;18.60     ;26.20     ;18.90     ;25.20     ;17.80     ;27.40     ;18.80     ;22.50     ;20.50     ;21.10     
2017/12/23 08:45:00 ;18.50     ;26.20     ;18.80     ;25.20     ;17.50     ;27.90     ;18.80     ;22.50     ;20.50     ;21.10     
2017/12/23 09:00:00 ;18.40     ;26.20     ;18.60     ;25.20     ;17.60     ;27.90     ;18.80     ;22.50     ;20.50     ;21.10     
2017/12/23 09:15:00 ;18.50     ;26.20     ;18.90     ;25.20     ;17.70     ;27.90     ;18.80     ;22.50     ;20.50     ;21.10     
2017/12/23 09:30:00 ;18.60     ;26.20     ;18.90     ;25.20     ;17.60     ;27.90     ;18.80     ;22.50     ;20.50     ;21.10     
2017/12/23 09:45:00 ;18.40     ;26.20     ;18.70     ;25.20     ;17.70     ;27.90     ;18.70     ;23.00     ;20.50     ;21.10     
2017/12/23 10:00:00 ;18.40     ;26.20     ;18.70     ;25.20     ;17.60     ;28.40     ;18.70     ;23.00     ;20.60     ;21.10     
2017/12/23 10:15:00 ;18.70     ;26.20     ;18.90     ;25.20     ;17.90     ;28.40     ;18.70     ;23.00     ;20.60     ;21.10     
2017/12/23 10:30:00 ;18.70     ;26.20     ;19.00     ;25.20     ;18.00     ;28.40     ;18.70     ;23.00     ;20.60     ;21.60     
2017/12/23 10:45:00 ;18.70     ;26.20     ;19.00     ;25.20     ;18.10     ;28.40     ;18.70     ;23.00     ;20.60     ;21.60     
2017/12/23 11:00:00 ;18.70     ;26.20     ;19.00     ;25.20     ;18.10     ;28.40     ;18.80     ;23.50     ;20.60     ;22.10     
2017/12/23 11:15:00 ;18.70     ;26.20     ;19.00     ;25.20     ;18.10     ;28.40     ;18.80     ;23.50     ;20.70     ;22.10     
2017/12/23 11:30:00 ;18.70     ;26.70     ;19.00     ;25.70     ;18.30     ;28.40     ;18.80     ;24.00     ;20.70     ;22.10     
2017/12/23 11:45:00 ;18.70     ;26.70     ;19.00     ;25.70     ;18.40     ;28.40     ;18.90     ;24.00     ;20.70     ;22.60     
2017/12/23 12:00:00 ;18.80     ;27.20     ;19.10     ;25.70     ;18.50     ;28.40     ;19.00     ;24.50     ;20.80     ;22.60     
2017/12/23 12:15:00 ;18.90     ;27.20     ;19.20     ;26.20     ;18.50     ;29.40     ;19.00     ;24.50     ;20.90     ;22.60     
2017/12/23 12:30:00 ;19.00     ;27.20     ;19.20     ;26.20     ;18.30     ;29.90     ;19.10     ;24.50     ;21.00     ;22.60     
2017/12/23 12:45:00 ;19.10     ;27.20     ;19.30     ;26.20     ;18.20     ;30.90     ;19.30     ;24.50     ;21.10     ;23.10     
2017/12/23 13:00:00 ;19.20     ;27.20     ;19.40     ;26.20     ;18.40     ;30.90     ;19.40     ;24.50     ;21.20     ;23.10     
2017/12/23 13:15:00 ;19.30     ;27.70     ;19.50     ;26.20     ;18.50     ;30.90     ;19.50     ;24.50     ;21.30     ;23.10     
2017/12/23 13:30:00 ;19.40     ;27.70     ;19.60     ;26.20     ;18.50     ;30.90     ;19.50     ;24.50     ;21.40     ;23.10     
2017/12/23 13:45:00 ;19.50     ;27.70     ;19.70     ;26.20     ;18.50     ;30.90     ;19.60     ;24.50     ;21.40     ;23.10     
2017/12/23 14:00:00 ;19.60     ;27.70     ;19.80     ;26.20     ;18.60     ;30.90     ;19.60     ;24.50     ;21.40     ;23.10     
2017/12/23 14:15:00 ;19.70     ;27.70     ;19.80     ;26.20     ;18.70     ;30.40     ;19.70     ;24.50     ;21.50     ;23.10     
2017/12/23 14:30:00 ;19.80     ;27.70     ;19.80     ;26.20     ;18.80     ;30.40     ;19.70     ;24.50     ;21.50     ;23.10     
2017/12/23 14:45:00 ;19.80     ;27.70     ;19.90     ;26.20     ;18.60     ;30.40     ;19.70     ;24.50     ;21.60     ;23.10     
2017/12/23 15:00:00 ;19.90     ;27.70     ;20.10     ;26.20     ;18.60     ;30.40     ;19.80     ;24.50     ;21.60     ;23.10     
2017/12/23 15:15:00 ;20.00     ;27.70     ;20.10     ;26.20     ;18.60     ;30.40     ;19.80     ;24.50     ;21.70     ;23.10     
2017/12/23 15:30:00 ;20.10     ;27.70     ;20.20     ;26.20     ;18.70     ;30.40     ;19.80     ;24.50     ;21.70     ;23.10     
2017/12/23 15:45:00 ;20.20     ;27.70     ;20.30     ;26.20     ;18.80     ;30.40     ;19.90     ;24.50     ;21.70     ;23.10     
2017/12/23 16:00:00 ;20.20     ;27.70     ;20.30     ;26.20     ;18.80     ;30.40     ;19.90     ;24.50     ;21.70     ;23.10     
2017/12/23 16:15:00 ;20.20     ;27.70     ;20.30     ;26.20     ;18.90     ;30.40     ;19.90     ;24.50     ;21.70     ;23.10     
2017/12/23 16:30:00 ;20.20     ;27.70     ;20.30     ;26.70     ;18.90     ;30.40     ;19.90     ;24.50     ;21.70     ;23.10     
2017/12/23 16:45:00 ;20.20     ;27.70     ;20.30     ;26.70     ;18.70     ;31.40     ;19.90     ;24.50     ;21.80     ;23.10     
2017/12/23 17:00:00 ;20.20     ;27.70     ;20.30     ;27.20     ;18.70     ;31.40     ;19.90     ;24.50     ;21.80     ;23.60     
2017/12/23 17:15:00 ;20.20     ;27.70     ;20.20     ;27.20     ;18.70     ;31.40     ;19.90     ;25.00     ;21.80     ;23.60     
2017/12/23 17:30:00 ;20.20     ;28.20     ;20.20     ;27.20     ;18.80     ;31.40     ;19.90     ;25.00     ;21.80     ;23.60     
2017/12/23 17:45:00 ;20.20     ;28.20     ;20.20     ;27.20     ;18.70     ;31.40     ;19.90     ;25.00     ;21.80     ;23.60     
