Sito;Lissone;
Data e ora del report;2017/12/12 07:50:33 ;Dalla data;2017/12/11 00:00:00 ;Alla data;2017/12/12 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/11 00:15:00 ;19.20     ;24.10     ;19.50     ;23.20     ;18.90     ;26.00     ;19.00     ;25.10     ;20.70     ;22.60     
2017/12/11 00:30:00 ;19.20     ;24.60     ;19.50     ;23.20     ;18.90     ;26.00     ;19.00     ;25.10     ;20.70     ;22.60     
2017/12/11 00:45:00 ;19.10     ;24.60     ;19.40     ;23.70     ;19.00     ;26.00     ;19.00     ;25.10     ;20.70     ;22.60     
2017/12/11 01:00:00 ;19.00     ;24.60     ;19.40     ;23.70     ;19.00     ;26.00     ;19.00     ;25.10     ;20.70     ;22.60     
2017/12/11 01:15:00 ;19.00     ;25.10     ;19.30     ;23.70     ;19.00     ;26.00     ;19.00     ;25.10     ;20.70     ;22.60     
2017/12/11 01:30:00 ;19.00     ;25.10     ;19.30     ;24.20     ;19.00     ;26.50     ;19.10     ;25.10     ;20.70     ;23.10     
2017/12/11 01:45:00 ;19.00     ;25.10     ;19.30     ;24.20     ;19.00     ;26.50     ;19.10     ;25.60     ;20.80     ;23.10     
2017/12/11 02:00:00 ;18.90     ;25.60     ;19.20     ;24.20     ;19.00     ;26.50     ;19.10     ;25.60     ;20.80     ;23.10     
2017/12/11 02:15:00 ;18.90     ;25.60     ;19.20     ;24.20     ;19.00     ;27.00     ;19.10     ;25.60     ;20.80     ;23.10     
2017/12/11 02:30:00 ;18.90     ;25.60     ;19.20     ;24.70     ;19.00     ;27.00     ;19.10     ;25.60     ;20.80     ;23.60     
2017/12/11 02:45:00 ;18.80     ;26.10     ;19.20     ;24.70     ;19.00     ;27.00     ;19.10     ;25.60     ;20.80     ;23.60     
2017/12/11 03:00:00 ;18.80     ;26.10     ;19.10     ;24.70     ;19.00     ;27.00     ;19.10     ;25.60     ;20.80     ;23.60     
2017/12/11 03:15:00 ;18.80     ;26.10     ;19.10     ;24.70     ;18.90     ;27.50     ;19.10     ;26.10     ;20.80     ;23.60     
2017/12/11 03:30:00 ;18.80     ;26.10     ;19.10     ;25.20     ;18.70     ;28.00     ;19.20     ;26.10     ;20.80     ;23.60     
2017/12/11 03:45:00 ;18.80     ;26.10     ;19.10     ;25.20     ;18.50     ;28.50     ;19.20     ;26.10     ;20.90     ;23.60     
2017/12/11 04:00:00 ;18.70     ;26.60     ;19.10     ;25.20     ;18.80     ;28.50     ;19.20     ;26.10     ;20.80     ;24.10     
2017/12/11 04:15:00 ;18.70     ;26.60     ;19.10     ;25.20     ;18.90     ;28.50     ;19.20     ;26.10     ;20.80     ;24.10     
2017/12/11 04:30:00 ;18.70     ;26.60     ;19.00     ;25.70     ;18.90     ;28.50     ;19.20     ;26.60     ;20.80     ;24.10     
2017/12/11 04:45:00 ;18.70     ;26.60     ;19.00     ;25.70     ;18.90     ;28.50     ;19.10     ;26.60     ;20.80     ;24.10     
2017/12/11 05:00:00 ;18.70     ;27.10     ;19.00     ;25.70     ;19.00     ;28.50     ;19.10     ;26.60     ;20.70     ;24.10     
2017/12/11 05:15:00 ;18.60     ;27.10     ;19.00     ;25.70     ;19.00     ;28.50     ;19.10     ;26.60     ;20.70     ;24.10     
2017/12/11 05:30:00 ;18.60     ;27.10     ;19.00     ;25.70     ;18.80     ;28.50     ;19.10     ;26.60     ;20.70     ;24.10     
2017/12/11 05:45:00 ;18.60     ;27.10     ;19.00     ;26.20     ;18.80     ;28.50     ;19.10     ;26.60     ;20.70     ;24.10     
2017/12/11 06:00:00 ;18.60     ;27.10     ;18.90     ;26.20     ;18.80     ;28.50     ;19.10     ;26.60     ;20.70     ;24.60     
2017/12/11 06:15:00 ;18.60     ;27.60     ;18.90     ;26.20     ;18.60     ;29.00     ;19.10     ;26.60     ;20.80     ;24.60     
2017/12/11 06:30:00 ;18.60     ;27.60     ;18.90     ;26.20     ;18.50     ;29.00     ;19.10     ;26.60     ;20.80     ;24.60     
2017/12/11 06:45:00 ;19.30     ;27.60     ;19.70     ;26.20     ;18.50     ;29.50     ;19.10     ;27.10     ;20.80     ;24.60     
2017/12/11 07:00:00 ;20.50     ;26.10     ;20.80     ;24.70     ;18.70     ;29.50     ;19.10     ;27.10     ;20.70     ;24.60     
2017/12/11 07:15:00 ;21.00     ;25.60     ;21.20     ;24.70     ;18.40     ;29.50     ;19.10     ;27.10     ;20.70     ;24.60     
2017/12/11 07:30:00 ;20.70     ;25.60     ;20.70     ;24.70     ;18.50     ;29.50     ;19.10     ;27.10     ;20.80     ;24.60     
2017/12/11 07:45:00 ;20.50     ;25.60     ;20.60     ;24.70     ;18.70     ;29.50     ;19.10     ;27.10     ;20.80     ;24.60     
2017/12/11 08:00:00 ;20.50     ;25.60     ;20.50     ;24.70     ;18.60     ;29.50     ;19.20     ;27.10     ;20.90     ;24.60     
2017/12/11 08:15:00 ;20.30     ;25.60     ;20.40     ;24.70     ;18.50     ;29.50     ;19.20     ;27.60     ;20.90     ;25.20     
2017/12/11 08:30:00 ;19.90     ;26.60     ;19.50     ;26.70     ;15.20     ;36.20     ;16.80     ;32.60     ;18.20     ;30.30     
2017/12/11 08:45:00 ;19.80     ;26.60     ;19.30     ;27.70     ;14.60     ;37.70     ;16.50     ;33.60     ;18.50     ;30.30     
2017/12/11 09:00:00 ;20.20     ;26.60     ;19.60     ;27.70     ;14.70     ;38.20     ;18.00     ;30.60     ;20.40     ;27.30     
2017/12/11 09:15:00 ;20.50     ;26.60     ;20.40     ;26.70     ;16.30     ;35.70     ;19.00     ;29.00     ;21.60     ;25.80     
2017/12/11 09:30:00 ;20.80     ;26.60     ;20.80     ;26.20     ;16.70     ;35.20     ;19.10     ;29.00     ;21.30     ;25.80     
2017/12/11 09:45:00 ;20.60     ;26.60     ;20.60     ;26.20     ;17.20     ;34.20     ;19.00     ;29.00     ;21.10     ;25.80     
2017/12/11 10:00:00 ;20.50     ;26.60     ;20.40     ;26.70     ;17.50     ;33.70     ;18.90     ;29.00     ;20.70     ;26.30     
2017/12/11 10:15:00 ;20.30     ;26.60     ;20.00     ;27.20     ;17.60     ;33.20     ;18.80     ;29.00     ;20.60     ;26.80     
2017/12/11 10:30:00 ;20.40     ;26.60     ;20.30     ;27.20     ;17.10     ;33.20     ;18.50     ;29.50     ;20.20     ;26.80     
2017/12/11 10:45:00 ;20.50     ;26.60     ;20.50     ;27.20     ;17.40     ;33.20     ;18.60     ;29.50     ;20.50     ;26.80     
2017/12/11 11:00:00 ;20.50     ;26.60     ;20.50     ;27.20     ;17.60     ;33.20     ;18.80     ;29.50     ;20.70     ;26.80     
2017/12/11 11:15:00 ;20.50     ;26.60     ;20.40     ;27.20     ;17.60     ;33.20     ;18.90     ;29.50     ;20.80     ;26.80     
2017/12/11 11:30:00 ;20.40     ;26.60     ;20.40     ;27.20     ;17.80     ;33.20     ;19.00     ;29.50     ;20.80     ;26.80     
2017/12/11 11:45:00 ;20.60     ;26.60     ;20.60     ;26.70     ;17.90     ;33.20     ;19.00     ;29.50     ;20.80     ;26.80     
2017/12/11 12:00:00 ;20.70     ;26.60     ;20.80     ;26.70     ;18.00     ;33.20     ;19.10     ;29.50     ;20.80     ;26.80     
2017/12/11 12:15:00 ;21.60     ;26.60     ;21.70     ;25.70     ;17.90     ;33.20     ;19.10     ;29.50     ;20.90     ;26.30     
2017/12/11 12:30:00 ;21.80     ;26.10     ;21.90     ;25.20     ;17.80     ;33.20     ;19.20     ;29.50     ;21.00     ;26.30     
2017/12/11 12:45:00 ;21.90     ;26.10     ;22.00     ;25.20     ;17.90     ;33.20     ;19.20     ;29.50     ;21.00     ;26.30     
2017/12/11 13:00:00 ;21.50     ;26.10     ;21.50     ;25.20     ;17.90     ;33.20     ;19.20     ;29.50     ;21.00     ;25.80     
2017/12/11 13:15:00 ;21.70     ;26.10     ;21.80     ;25.20     ;18.00     ;33.20     ;19.20     ;29.50     ;21.00     ;25.80     
2017/12/11 13:30:00 ;21.50     ;26.10     ;21.50     ;25.20     ;18.00     ;33.20     ;19.20     ;29.50     ;21.00     ;25.80     
2017/12/11 13:45:00 ;21.40     ;26.10     ;21.60     ;25.20     ;18.10     ;33.20     ;19.20     ;29.50     ;21.00     ;25.80     
2017/12/11 14:00:00 ;21.60     ;26.10     ;21.60     ;25.20     ;18.00     ;33.20     ;19.20     ;29.50     ;21.00     ;25.80     
2017/12/11 14:15:00 ;21.40     ;26.10     ;21.40     ;25.70     ;18.00     ;33.20     ;19.30     ;29.50     ;21.10     ;25.80     
2017/12/11 14:30:00 ;21.50     ;26.10     ;21.50     ;25.70     ;18.00     ;33.20     ;19.30     ;29.50     ;21.20     ;25.80     
2017/12/11 14:45:00 ;21.50     ;26.10     ;21.60     ;25.70     ;17.80     ;33.20     ;19.30     ;29.50     ;21.20     ;25.80     
2017/12/11 15:00:00 ;21.40     ;26.10     ;21.40     ;25.70     ;18.10     ;33.20     ;19.30     ;29.50     ;21.20     ;25.80     
2017/12/11 15:15:00 ;21.30     ;26.60     ;21.40     ;25.70     ;18.30     ;33.20     ;19.30     ;29.50     ;21.20     ;25.80     
2017/12/11 15:30:00 ;21.40     ;26.60     ;21.60     ;25.70     ;18.30     ;33.20     ;19.40     ;29.50     ;21.20     ;25.80     
2017/12/11 15:45:00 ;21.40     ;26.60     ;21.50     ;25.70     ;18.20     ;33.20     ;19.40     ;29.00     ;21.20     ;26.30     
2017/12/11 16:00:00 ;21.30     ;26.60     ;21.30     ;26.20     ;18.30     ;33.20     ;19.20     ;29.50     ;21.00     ;27.30     
2017/12/11 16:15:00 ;21.20     ;26.60     ;21.20     ;26.20     ;18.30     ;33.20     ;19.10     ;31.00     ;20.70     ;28.30     
2017/12/11 16:30:00 ;21.40     ;26.60     ;21.40     ;26.20     ;18.40     ;33.20     ;19.00     ;31.50     ;20.60     ;28.30     
2017/12/11 16:45:00 ;21.30     ;26.60     ;21.20     ;26.20     ;18.40     ;33.20     ;19.00     ;31.00     ;20.60     ;28.80     
2017/12/11 17:00:00 ;21.30     ;26.60     ;21.40     ;26.20     ;18.40     ;33.20     ;18.90     ;31.40     ;20.60     ;29.30     
