Sito;Lissone;
Data e ora del report;2017/12/30 07:50:31 ;Dalla data;2017/12/29 00:00:00 ;Alla data;2017/12/30 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/29 00:15:00 ;20.00     ;19.20     ;20.20     ;18.30     ;19.60     ;17.30     ;20.10     ;13.30     ;21.70     ;12.10     
2017/12/29 00:30:00 ;20.00     ;19.20     ;20.20     ;17.80     ;19.60     ;16.80     ;19.90     ;12.80     ;21.60     ;12.10     
2017/12/29 00:45:00 ;20.00     ;18.70     ;20.20     ;17.80     ;19.60     ;16.80     ;19.90     ;12.80     ;21.60     ;11.60     
2017/12/29 01:00:00 ;19.90     ;18.70     ;20.20     ;17.80     ;19.60     ;16.80     ;19.90     ;12.80     ;21.60     ;11.60     
2017/12/29 01:15:00 ;19.90     ;18.70     ;20.20     ;17.80     ;19.60     ;16.80     ;19.90     ;12.80     ;21.60     ;11.60     
2017/12/29 01:30:00 ;19.90     ;18.70     ;20.20     ;17.80     ;19.60     ;16.80     ;19.90     ;12.80     ;21.60     ;11.60     
2017/12/29 01:45:00 ;19.80     ;18.70     ;20.10     ;17.80     ;19.60     ;16.30     ;19.90     ;12.80     ;21.60     ;11.60     
2017/12/29 02:00:00 ;19.80     ;18.20     ;20.10     ;17.30     ;19.60     ;16.30     ;19.90     ;12.80     ;21.60     ;11.60     
2017/12/29 02:15:00 ;19.80     ;18.20     ;20.10     ;17.30     ;19.50     ;16.30     ;19.90     ;12.80     ;21.60     ;11.60     
2017/12/29 02:30:00 ;19.80     ;18.20     ;20.10     ;17.30     ;19.50     ;16.30     ;19.90     ;12.80     ;21.60     ;11.60     
2017/12/29 02:45:00 ;19.70     ;18.20     ;20.00     ;17.30     ;19.60     ;16.30     ;19.90     ;12.80     ;21.60     ;11.60     
2017/12/29 03:00:00 ;19.70     ;18.20     ;20.00     ;17.30     ;19.60     ;16.30     ;19.90     ;12.80     ;21.60     ;11.60     
