Sito;Lissone;
Data e ora del report;2017/12/17 07:50:19 ;Dalla data;2017/12/16 00:00:00 ;Alla data;2017/12/17 00:00:00 ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/12/16 00:15:00 ;19.30     ;27.70     ;19.80     ;26.30     ;18.20     ;29.20     ;19.30     ;24.00     ;21.00     ;21.60     
2017/12/16 00:30:00 ;19.30     ;27.70     ;19.80     ;26.30     ;18.30     ;29.20     ;19.30     ;24.00     ;21.00     ;22.10     
2017/12/16 00:45:00 ;19.20     ;27.70     ;19.70     ;26.30     ;17.80     ;29.20     ;19.20     ;24.00     ;21.00     ;22.10     
2017/12/16 01:00:00 ;19.20     ;27.70     ;19.70     ;26.30     ;18.00     ;29.20     ;19.20     ;23.50     ;21.00     ;22.10     
2017/12/16 01:15:00 ;19.10     ;27.70     ;19.60     ;26.30     ;18.30     ;28.70     ;19.20     ;23.50     ;20.90     ;22.10     
2017/12/16 01:30:00 ;19.10     ;27.70     ;19.50     ;26.30     ;17.90     ;28.70     ;19.20     ;23.50     ;20.90     ;22.10     
2017/12/16 01:45:00 ;19.00     ;27.70     ;19.50     ;26.30     ;18.00     ;28.70     ;19.20     ;23.50     ;20.90     ;22.10     
2017/12/16 02:00:00 ;19.00     ;27.70     ;19.40     ;26.30     ;18.10     ;28.20     ;19.20     ;23.50     ;20.90     ;22.10     
2017/12/16 02:15:00 ;18.90     ;27.70     ;19.40     ;25.80     ;18.30     ;28.20     ;19.20     ;23.50     ;20.90     ;22.10     
2017/12/16 02:30:00 ;18.90     ;27.70     ;19.30     ;25.80     ;17.90     ;27.70     ;19.20     ;23.50     ;20.90     ;22.10     
2017/12/16 02:45:00 ;18.80     ;27.20     ;19.30     ;25.80     ;18.00     ;27.70     ;19.20     ;23.50     ;20.90     ;21.60     
2017/12/16 03:00:00 ;18.80     ;27.20     ;19.30     ;25.80     ;18.00     ;27.70     ;19.20     ;23.50     ;20.90     ;21.60     
